"","X","Unnamed..0.1","category","RECORDING_SESSION_LABEL","IA_DWELL_TIME","IA_REGRESSION_PATH_DURATION","IA_AVERAGE_FIX_PUPIL_SIZE","IA_REGRESSION_IN_COUNT","IA_REGRESSION_OUT_FULL_COUNT","word","anger","disgust","fear","joy","neutral","sadness","surprise","negative","neutral.1","positive","word_length","concreteness","Unnamed..0","X0","engagement_score","highlight","story","norm_dt"
"75",74,74,5,"10",6590,6930,198.325,3,2,27,0.0080707231536507,0.0285170283168554,0.0030065283644944,0.283055275678635,0.230662778019905,0.403269112110138,0.0434186123311519,0.0490804687142372,0.19769024848938,0.753229260444641,4.75,2.5237037037037,74,"""And it is beyond all understanding,"" she thought, ""why God gives beauty, this graciousness, and sad, sweet eyes to weak, unlucky, useless people—why they are so charming.""",2.14,1,"SM",244.074074074074
"76",75,75,0,"10",4100,5276,211.454545454545,3,4,14,0.0404753684997558,0.0342824757099151,0.374296575784683,0.0031945605296641,0.497367084026337,0.0365768112242221,0.0138070853427052,0.0824889093637466,0.874090015888214,0.0434209927916526,4.14285714285714,2.79076923076923,75,"""Here we must turn off to the right,"" said Hanov, getting into his carriage.",2.14,0,"SM",292.857142857143
"77",76,76,0,"10",0,0,NA,0,0,1,0.0123939365148544,0.0029780981130898,0.0022192238830029,0.723735570907593,0.200178653001785,0.0052775675430893,0.0532168969511985,0.0192089024931192,0.428882926702499,0.551908195018768,3,1.595,76,"""Good-by!",2.14,0,"SM",0
"78",77,77,0,"10",1694,1694,193,0,0,6,0.0378440916538238,0.0127562349662184,0.0151035068556666,0.222072035074234,0.139464005827904,0.226566433906555,0.346193641424179,0.001799615449272,0.0457104332745075,0.952489912509918,3.5,2.815,77,"I wish you all things good!""",2.14,0,"SM",282.333333333333
"79",78,78,3,"10",6508,7256,189.42,3,3,34,0.0157981868833303,0.0831666588783264,0.795062184333801,0.0116837928071618,0.0587685815989971,0.0248850639909505,0.0106357289478182,0.125468522310257,0.826814532279968,0.04771688580513,4.76470588235294,2.3671875,78,"And again she thought of her pupils, of the examination, of the watchman, of the School Council; and when the wind brought the sound of the retreating carriage these thoughts were mingled with others.",2.14,1,"SM",191.411764705882
"80",79,79,3,"10",3128,3310,195.576923076923,1,1,17,0.0285853222012519,0.0684245303273201,0.0071695670485496,0.0119007993489503,0.420003741979599,0.144833818078041,0.319082200527191,0.0701974257826805,0.347127705812454,0.582674741744995,4.16666666666667,2.33555555555556,79,"She longed to think of beautiful eyes, of love, of the happiness which would never be....His wife?",2.14,1,"SM",184
"81",80,80,0,"10",8192,15885,215.051724137931,3,4,43,0.029772600159049,0.271168231964111,0.211055442690849,0.0276985615491867,0.309262931346893,0.132575333118439,0.0184669233858585,0.898387253284454,0.0911338850855827,0.0104790208861231,4.06976744186047,2.58813953488372,80,"It was cold in the morning, there was no one to heat the stove, the watchman disappeared; the children came in as soon as it was light, bringing in snow and mud and making a noise: it was all so inconvenient, so comfortless.",2.14,0,"SM",190.511627906977
"82",81,81,0,"10",3736,3736,220.4175,1,1,12,0.0096949813887476,0.138966396450996,0.0191833544522523,0.0201504342257976,0.64858090877533,0.03037647344172,0.133047416806221,0.037706047296524,0.879437685012817,0.0828562378883361,4.33333333333333,2.98,81,"Her abode consisted of one little room and the kitchen close by.",2.14,0,"SM",311.333333333333
"83",82,82,0,"10",3134,3794,214.863636363636,1,1,14,0.0084281032904982,0.162105932831764,0.0242223367094993,0.0034807466436177,0.0564757697284221,0.735659003257751,0.0096280798316001,0.909579575061798,0.0838714092969894,0.0065490035340189,4.06666666666667,3.21933333333333,82,"Her head ached every day after her work, and after dinner she had heart-burn.",2.14,0,"SM",223.857142857143
"84",83,83,0,"10",8974,9968,217.277777777778,5,4,36,0.649304509162903,0.21745927631855,0.0049790381453931,0.0057909698225557,0.0520425774157047,0.0676327422261238,0.0027907388284802,0.488445430994034,0.47970974445343,0.0318447202444076,4.125,2.65138888888889,83,"She had to collect money from the school-children for wood and for the watchman, and to give it to the school guardian, and then to entreat him—that overfed, insolent peasant—for God’s sake to send her wood.",2.14,0,"SM",249.277777777778
"85",84,84,0,"10",2032,2384,204.833333333333,2,2,9,0.0020516598597168,0.0016323239542543,0.990130662918091,0.0006532245897687,0.0010545288678258,0.0022038486786186,0.0022737651597708,0.282804876565933,0.660275220870972,0.0569199249148368,5.77777777777778,3.15666666666667,84,"And at night she dreamed of examinations, peasants, snowdrifts.",2.14,0,"SM",225.777777777778
"86",85,85,1,"10",4516,4516,198.176470588235,0,0,23,0.0177717022597789,0.951945245265961,0.0035187979228794,0.0009811029303818,0.0166244804859161,0.0085347555577754,0.0006239520735107,0.934086203575134,0.0613625682890415,0.0045510558411479,4.08695652173913,2.45304347826087,85,"And this life was making her grow old and coarse, making her ugly, angular, and awkward, as though she were made of lead.",2.14,1,"SM",196.347826086957
"87",86,86,0,"10",8374,8636,207.045,6,6,31,0.0015579790342599,0.0020410118158906,0.985782265663147,0.0011709474492818,0.0058391038328409,0.0024366870056837,0.0011721339542418,0.506651639938354,0.477740168571472,0.0156082892790436,3.87096774193548,2.50633333333333,86,"She was always afraid, and she would get up from her seat and not venture to sit down in the presence of a member of the Zemstvo or the school guardian.",2.14,0,"SM",270.129032258065
"88",87,87,0,"10",3668,3668,195.454545454545,2,2,14,0.0658934190869331,0.761205673217773,0.0038929295260459,0.0017180005088448,0.157783508300781,0.0056369011290371,0.0038694608956575,0.083048291504383,0.849627017974854,0.0673247501254081,4.57142857142857,2.55571428571429,87,"And she used formal, deferential expressions when she spoke of any one of them.",2.14,0,"SM",262
"89",88,88,4,"10",3828,4544,206.633333333333,1,1,19,0.0176350735127925,0.137666597962379,0.0337190851569175,0.0052684880793094,0.0365145839750766,0.767623841762543,0.0015723551623523,0.703399300575256,0.261159837245941,0.0354408733546733,6.47368421052632,2.35736842105263,88,"And no one thought her attractive, and life was passing drearily, without affection, without friendly sympathy, without interesting acquaintances.",2.14,1,"SM",201.473684210526
"90",89,89,4,"10",4778,5542,202.667142857143,4,4,15,0.0240429919213056,0.587408125400543,0.3325015604496,0.002689070533961,0.0066506760194897,0.031451266258955,0.0152563359588384,0.888372302055359,0.102095454931259,0.0095321703702211,3.73333333333333,2.37933333333333,89,"How awful it would have been in her position if she had fallen in love!",2.14,1,"SM",318.533333333333
"91",90,90,0,"10",424,424,197,0,0,3,0.719672858715057,0.0267693810164928,0.212427482008934,0.0035851914435625,0.0214782692492008,0.0100931841880083,0.0059736249968409,0.114720702171326,0.752161026000977,0.133118346333504,5.66666666666667,3.465,90,"""Hold on, Vassilyevna!""",2.14,0,"SM",141.333333333333
"92",91,91,0,"10",1046,1046,185.75,0,0,5,0.0385714508593082,0.0438842847943306,0.233117714524269,0.0054710707627236,0.449251383543015,0.0616508796811103,0.168053239583969,0.115635551512241,0.763799786567688,0.120564736425877,4.6,2.706,91,"Again a sharp ascent uphill....",2.14,0,"SM",209.2
"93",92,92,0,"10",13168,14010,206.245789473684,7,7,50,0.0333388149738311,0.142888128757477,0.278189271688461,0.199637651443481,0.0398455113172531,0.301263749599457,0.0048368498682975,0.102832764387131,0.678910255432129,0.218257009983063,4.8,2.2448,92,"She had become a schoolmistress from necessity, without feeling any vocation for it; and she had never thought of a vocation, of serving the cause of enlightenment; and it always seemed to her that what was most important in her work was not the children, nor enlightenment, but the examinations.",2.14,0,"SM",263.36
"94",93,93,0,"10",4386,4850,211.291666666667,2,2,15,0.0204463731497526,0.0234006494283676,0.0149082234129309,0.0021954884286969,0.799520254135132,0.0067052459344267,0.132823780179024,0.0574445873498916,0.88603413105011,0.0565212853252887,4.66666666666667,2.17133333333333,93,"And what time had she for thinking of vocation, of serving the cause of enlightenment?",2.14,0,"SM",292.4
"95",94,94,0,"10",13484,14680,214.527777777778,7,7,50,0.0523895919322967,0.835101187229156,0.0100085008889436,0.001431634183973,0.072656475007534,0.0245411023497581,0.0038715016562491,0.914422512054443,0.0795774534344673,0.0060000419616699,4.54,2.6944,94,"Teachers, badly paid doctors, and their assistants, with their terribly hard work, have not even the comfort of thinking that they are serving an idea or the people, as their heads are always stuffed with thoughts of their daily bread, of wood for the fire, of bad roads, of illnesses.",2.14,0,"SM",269.68
"96",95,95,4,"10",12106,12986,204.683225806452,5,5,45,0.0160570200532674,0.130984351038933,0.0298052318394184,0.0379141792654991,0.434924960136414,0.343209087848663,0.00710508832708,0.509226143360138,0.422225892543793,0.0685480013489723,4.57446808510638,2.50644444444444,95,"It is a hard-working, an uninteresting life, and only silent, patient cart-horses like Mary Vassilyevna could put up with it for long; the lively, nervous, impressionable people who talked about vocation and serving the idea were soon weary of it and gave up the work.",2.14,1,"SM",269.022222222222
"97",96,96,0,"10",15128,16898,212.394888888889,9,9,63,0.1851606965065,0.763383567333221,0.0175096094608306,0.0006749422755092,0.0216009877622127,0.0084324441850185,0.0032377433963119,0.347160398960114,0.598349809646606,0.0544897019863128,3.921875,2.68155172413793,96,"Semyon kept picking out the driest and shortest way, first by a meadow, then by the backs of the village huts; but in one place the peasants would not let them pass, in another it was the priest’s land and they could not cross it, in another Ivan Ionov had bought a plot from the landowner and had dug a ditch round it.",2.14,0,"SM",240.126984126984
"98",97,97,0,"10",1192,1192,203.75,1,0,6,0.269222646951675,0.159305453300476,0.0127399712800979,0.0046247732825577,0.489756196737289,0.0474543012678623,0.0168966855853796,0.506186127662659,0.467586427927017,0.0262275356799364,4,2.8,97,"They kept having to turn back.",2.14,0,"SM",198.666666666667
"99",98,98,0,"10",874,1598,211.223333333333,0,1,4,0.0191407334059476,0.029645824804902,0.0534009374678134,0.0178420264273881,0.781851649284363,0.0215516928583383,0.0765672028064727,0.0614757053554058,0.86892420053482,0.0696000382304191,7.5,3.315,98,"They reached Nizhneye Gorodistche.",2.14,0,"SM",218.5
"100",99,99,0,"10",7071,22921,212.464736842105,0,1,25,0.0063154324889183,0.979147791862488,0.00373868457973,0.0004031161370221,0.0065285386517643,0.0031372914090752,0.0007290553767234,0.145723268389702,0.780404031276703,0.073872685432434,4.61538461538461,2.98461538461538,99,"Near the tavern on the dung-strewn earth, where the snow was still lying, there stood wagons that had brought great bottles of crude sulphuric acid.",2.14,0,"SM",282.84
"101",100,100,0,"10",4672,4834,217.342941176471,5,4,21,0.0027067433111369,0.974239587783814,0.0052747414447367,0.0008347815019078,0.0130737051367759,0.0019526813412085,0.0019178277580067,0.239742189645767,0.560360550880432,0.199897140264511,4.28571428571429,2.82142857142857,100,"There were a great many people in the tavern, all drivers, and there was a smell of vodka, tobacco, and sheepskins.",2.14,0,"SM",222.47619047619
"102",101,101,0,"10",2286,2758,209.55,2,2,13,0.0160277802497148,0.736838221549988,0.184767946600914,0.0018646273529157,0.0247280448675155,0.0061681615188717,0.0296051427721977,0.11637083441019,0.785883963108063,0.0977451875805854,4.21428571428571,2.60642857142857,101,"There was a loud noise of conversation and the banging of the swing-door.",2.14,0,"SM",175.846153846154
"103",102,102,0,"10",3902,4320,182.583333333333,2,3,19,0.0130594968795776,0.370653390884399,0.270731806755066,0.0222787857055664,0.0594244077801704,0.0095780044794082,0.254274189472198,0.0419186018407344,0.8125079870224,0.145573422312737,4.36842105263158,2.40222222222222,102,"Through the wall, without ceasing for a moment, came the sound of a concertina being played in the shop.",2.14,0,"SM",205.368421052632
"104",103,103,0,"10",8252,9816,199.747037037037,5,5,34,0.0074468990787863,0.9726482629776,0.004292378667742,0.0008193925605155,0.0102658728137612,0.0032108596060425,0.0013162358663976,0.368714153766632,0.569660782814026,0.061625026166439,4.67647058823529,2.95806451612903,103,"Marya Vassilyevna sat down and drank some tea, while at the next table peasants were drinking vodka and beer, perspiring from the tea they had just swallowed and the stifling fumes of the tavern.",2.14,0,"SM",242.705882352941
"105",104,104,0,"10",294,294,205.5,0,0,3,0.602027654647827,0.072842426598072,0.0798490196466445,0.0709617882966995,0.0719736292958259,0.0152029925957322,0.0871425196528434,0.0432250760495662,0.784020066261292,0.172754928469658,3,3.255,104,"""I say, Kuzma!""",2.14,0,"SM",98
"106",105,105,0,"10",1598,1598,193.125,1,1,5,0.123998187482357,0.082398384809494,0.319678872823715,0.0027055223472416,0.41375806927681,0.0401319973170757,0.017328979447484,0.64639937877655,0.338402569293976,0.0151980482041835,5.8,3.182,105,"voices kept shouting in confusion.",2.14,0,"SM",319.6
"107",106,106,0,"10",770,544,205.5,2,0,2,0.109456904232502,0.0433382540941238,0.0180472284555435,0.0074460534378886,0.0191071517765522,0.0100184315815567,0.792585968971252,0.167961046099663,0.627483546733856,0.20455539226532,4.5,2.1,106,"""What there!""",2.14,0,"SM",385
"108",107,107,0,"10",1922,2692,196.1675,0,2,4,0.0277937185019254,0.0173389930278062,0.0039313700981438,0.744766592979431,0.164779081940651,0.0059235887601971,0.0354666076600551,0.0021407678723335,0.070028007030487,0.927831172943115,3.5,2.39666666666667,107,"""The Lord bless us!""",2.14,0,"SM",480.5
"109",108,108,0,"10",2224,2340,189.083333333333,3,3,7,0.276117503643036,0.072416067123413,0.042332537472248,0.153103545308113,0.116806663572788,0.0153332510963082,0.3238904774189,0.246614515781403,0.607448995113373,0.145936578512192,4.28571428571429,3.406,108,"""Ivan Dementyitch, I can tell you that!""",2.14,0,"SM",317.714285714286
"110",109,109,0,"10",556,556,188.5,0,0,4,0.643446147441864,0.125754997134209,0.150184720754623,0.006873033940792,0.0294616352766752,0.0196528136730194,0.0246266983449459,0.201806202530861,0.697085738182068,0.101108111441135,3.25,3.3,109,"""Look out, old man!""",2.14,0,"SM",139
"111",110,110,0,"10",5994,6906,191.111111111111,3,3,22,0.0044347196817398,0.0251942239701747,0.0063654840923845,0.0024421135894954,0.0078203473240137,0.0012132852571085,0.952529788017273,0.762056529521942,0.224904209375381,0.0130392368882894,4.60869565217391,2.55863636363636,110,"A little pock-marked man with a black beard, who was quite drunk, was suddenly surprised by something and began using bad language.",2.14,0,"SM",272.454545454545
"112",111,111,0,"10",1914,1524,180.333333333333,3,2,7,0.423990875482559,0.312219709157944,0.0450517684221267,0.0040732729248702,0.0483591705560684,0.0122142788022756,0.15409092605114,0.569293200969696,0.412235528230667,0.0184711627662181,4,2.68428571428571,111,"""What are you swearing at, you there?""",2.14,0,"SM",273.428571428571
