,sentence,word,word_length,word_freq
3035,181,are,3,6.716181562
3036,181,really,6,6.175546668
3037,182,the,3,7.468477762
3038,182,barrier,7,3.53238339
3039,182,was,3,6.751817351
3040,182,down,4,6.172676305
3041,182,at,2,6.506871261
3042,182,the,3,7.468477762
3043,182,railway,7,3.200319161
3044,182,crossing,8,3.940194153
3045,183,a,1,7.309359959
3046,183,train,5,4.977486326
3047,183,was,3,6.751817351
3048,183,coming,6,5.721247249
3049,183,out,3,6.58659127
3050,183,of,2,7.063009914
3051,183,the,3,7.468477762
3052,183,station,7,4.897570036
3053,184,marya,5,1.5
3054,184,vassilyevna,11,1.5
3055,184,stood,5,4.411090031
3056,184,at,2,6.506871261
3057,184,the,3,7.468477762
3058,184,crossing,8,3.940194153
3059,184,waiting,7,5.323969189
3060,184,till,4,5.221457394
3061,184,it,2,7.27578186
3062,184,should,6,6.025512798
3063,184,pass,4,5.033379659
3064,184,and,3,7.126115569
3065,184,shivering,9,3.210912235
3066,184,all,3,6.71221242
3067,184,over,4,6.121067135
3068,184,with,4,6.702554028
3069,184,cold,4,5.113936811
3070,185,vyazovye,8,1.5
3071,185,was,3,6.751817351
3072,185,in,2,6.989451386
3073,185,sight,5,4.655821972
3074,185,now,3,6.50491074
3075,185,and,3,7.126115569
3076,185,the,3,7.468477762
3077,185,school,6,5.522027521
3078,185,with,4,6.702554028
3079,185,the,3,7.468477762
3080,185,green,5,4.859683593
3081,185,roof,4,4.551666841
3082,185,and,3,7.126115569
3083,185,the,3,7.468477762
3084,185,church,6,4.842551566
3085,185,with,4,6.702554028
3086,185,its,3,5.234239083
3087,185,crosses,7,3.570587743
3088,185,flashing,8,3.50667799
3089,185,in,2,6.989451386
3090,185,the,3,7.468477762
3091,185,evening,7,5.081132753
3092,185,sun,3,4.842551566
3093,185,and,3,7.126115569
3094,185,the,3,7.468477762
3095,185,station,7,4.897570036
3096,185,windows,7,4.367745904
3097,185,flashed,7,3.111378078
3098,185,too,3,6.13662807
3099,185,and,3,7.126115569
3100,185,a,1,7.309359959
3101,185,pink,4,4.454099756
3102,185,smoke,5,4.815320474
3103,185,rose,4,4.724001412
3104,185,from,4,6.308838249
3105,185,the,3,7.468477762
3106,185,engine,6,4.503221695
3107,185,and,3,7.126115569
3108,185,it,2,7.27578186
3109,185,seemed,6,4.734000228
3110,185,to,2,7.355006441
3111,185,her,3,6.452086523
3112,185,that,4,7.148972369
3113,185,everything,10,5.815580609
3114,185,was,3,6.751817351
3115,185,trembling,9,3.428554709
3116,185,with,4,6.702554028
3117,185,cold,4,5.113936811
3118,186,here,4,6.655049248
3119,186,was,3,6.751817351
3120,186,the,3,7.468477762
3121,186,train,5,4.977486326
3122,186,the,3,7.468477762
3123,186,windows,7,4.367745904
3124,186,reflected,9,3.226332593
3125,186,the,3,7.468477762
3126,186,gleaming,8,2.860035866
3127,186,light,5,5.217455597
3128,186,like,4,6.601353593
3129,186,the,3,7.468477762
3130,186,crosses,7,3.570587743
3131,186,on,2,6.841747977
3132,186,the,3,7.468477762
3133,186,church,6,4.842551566
3134,186,it,2,7.27578186
3135,186,made,4,5.74860998
3136,186,her,3,6.452086523
3137,186,eyes,4,5.344912586
3138,186,ache,4,3.399044112
3139,186,to,2,7.355006441
3140,186,look,4,6.28883587
3141,186,at,2,6.506871261
3142,186,them,4,6.249541971
3143,187,on,2,6.841747977
3144,187,the,3,7.468477762
3145,187,little,6,6.159696264
3146,187,platform,8,3.78876379
3147,187,between,7,5.242831476
3148,187,two,3,6.027313275
3149,187,first-class,11,1.5
3150,187,carriages,9,2.810348082
3151,187,a,1,7.309359959
3152,187,lady,4,5.336060219
3153,187,was,3,6.751817351
3154,187,standing,8,4.893350926
3155,187,and,3,7.126115569
3156,187,marya,5,1.5
3157,187,vassilyevna,11,1.5
3158,187,glanced,7,2.810348082
3159,187,at,2,6.506871261
3160,187,her,3,6.452086523
3161,187,as,2,6.345177693
3162,187,she,3,6.571450902
3163,187,passed,6,4.712120027
3164,188,her,3,6.452086523
3165,188,mother,6,5.68059233
3166,189,what,4,6.992508444
3167,189,a,1,7.309359959
3168,189,resemblance,11,3.549512717
3169,190,her,3,6.452086523
3170,190,mother,6,5.68059233
3171,190,had,3,6.22366309
3172,190,had,3,6.22366309
3173,190,just,4,6.676020833
3174,190,such,4,5.463648323
3175,190,luxuriant,9,1.893894133
3176,190,hair,4,5.185706821
3177,190,just,4,6.676020833
3178,190,such,4,5.463648323
3179,190,a,1,7.309359959
3180,190,brow,4,3.269557747
3181,190,and,3,7.126115569
3182,190,bend,4,4.177760482
3183,190,of,2,7.063009914
3184,190,the,3,7.468477762
3185,190,head,4,5.569397518
3186,191,and,3,7.126115569
3187,191,with,4,6.702554028
3188,191,amazing,7,4.911761852
3189,191,distinctness,12,1.5
3190,191,for,3,6.837945999
3191,191,the,3,7.468477762
3192,191,first,5,5.923987626
3193,191,time,4,6.291360503
3194,191,in,2,6.989451386
3195,191,those,5,5.876221912
3196,191,thirteen,8,3.721586422
3197,191,years,5,5.754292039
3198,191,there,5,6.637707563
3199,191,rose,4,4.724001412
3200,191,before,6,5.899310611
3201,191,her,3,6.452086523
3202,191,mind,4,5.684812329
3203,191,a,1,7.309359959
3204,191,vivid,5,3.313023441
3205,191,picture,7,5.140761855
3206,191,of,2,7.063009914
3207,191,her,3,6.452086523
3208,191,mother,6,5.68059233
3209,191,her,3,6.452086523
3210,191,father,6,5.743313547
3211,191,her,3,6.452086523
3212,191,brother,7,5.452662685
3213,191,their,5,5.81576261
3214,191,flat,4,4.418290256
3215,191,in,2,6.989451386
3216,191,moscow,6,3.97488118
3217,191,the,3,7.468477762
3218,191,aquarium,8,3.444122487
3219,191,with,4,6.702554028
3220,191,little,6,6.159696264
3221,191,fish,4,4.921141782
3222,191,everything,10,5.815580609
3223,191,to,2,7.355006441
3224,191,the,3,7.468477762
3225,191,tiniest,7,3.130683233
3226,191,detail,6,4.287469337
3227,191,she,3,6.571450902
3228,191,heard,5,5.587972596
3229,191,the,3,7.468477762
3230,191,sound,5,5.155989098
3231,191,of,2,7.063009914
3232,191,the,3,7.468477762
3233,191,piano,5,4.395295764
3234,191,her,3,6.452086523
3235,191,father’s,8,1.5
3236,191,voice,5,4.934793022
3237,191,she,3,6.571450902
3238,191,felt,4,5.078017488
3239,191,as,2,6.345177693
3240,191,she,3,6.571450902
3241,191,had,3,6.22366309
3242,191,been,4,6.2391404
3243,191,then,4,6.172459118
3244,191,young,5,5.385360886
3245,191,good-looking,12,1.5
3246,191,well-dressed,12,1.5
3247,191,in,2,6.989451386
3248,191,a,1,7.309359959
3249,191,bright,6,4.647094048
3250,191,warm,4,4.716715779
3251,191,room,4,5.64239226
3252,191,among,5,4.529880245
3253,191,her,3,6.452086523
3254,191,own,3,5.661421033
3255,191,people,6,6.041979831
3256,192,a,1,7.309359959
3257,192,feeling,7,5.225220184
3258,192,of,2,7.063009914
3259,192,joy,3,4.455293694
3260,192,and,3,7.126115569
3261,192,happiness,9,4.388744155
3262,192,suddenly,8,4.747440255
3263,192,came,4,5.66568365
3264,192,over,4,6.121067135
3265,192,her,3,6.452086523
3266,192,she,3,6.571450902
3267,192,pressed,7,3.766050406
3268,192,her,3,6.452086523
3269,192,hands,5,5.373325471
3270,192,to,2,7.355006441
3271,192,her,3,6.452086523
3272,192,temples,7,3.200319161
3273,192,in,2,6.989451386
3274,192,an,2,6.269886772
3275,192,ecstacy,7,1.5
3276,192,and,3,7.126115569
3277,192,called,6,5.530933324
3278,192,softly,6,3.675649508
3279,192,beseechingly,12,1.5
3280,192,mother,6,5.68059233
3281,193,and,3,7.126115569
3282,193,she,3,6.571450902
3283,193,began,5,4.511680528
3284,193,crying,6,4.724803433
3285,193,she,3,6.571450902
3286,193,did,3,6.368878477
3287,193,not,3,6.733802491
3288,193,know,4,6.756891151
3289,193,why,3,6.351352121
3290,194,just,4,6.676020833
3291,194,at,2,6.506871261
3292,194,that,4,7.148972369
3293,194,instant,7,4.032985741
3294,194,hanov,5,1.5
3295,194,drove,5,4.460036889
3296,194,up,2,6.564072703
3297,194,with,4,6.702554028
3298,194,his,3,6.326723177
3299,194,team,4,5.168571439
3300,194,of,2,7.063009914
3301,194,four,4,5.407311516
3302,194,horses,6,4.611564636
3303,194,and,3,7.126115569
3304,194,seeing,6,5.039401305
3305,194,him,3,6.541548453
3306,194,she,3,6.571450902
3307,194,imagined,8,3.995984659
3308,194,happiness,9,4.388744155
3309,194,such,4,5.463648323
3310,194,as,2,6.345177693
3311,194,she,3,6.571450902
3312,194,had,3,6.22366309
3313,194,never,5,6.133762704
3314,194,had,3,6.22366309
3315,194,and,3,7.126115569
3316,194,smiled,6,3.693234683
3317,194,and,3,7.126115569
3318,194,nodded,6,2.835902186
3319,194,to,2,7.355006441
3320,194,him,3,6.541548453
3321,194,as,2,6.345177693
3322,194,an,2,6.269886772
3323,194,equal,5,4.126254846
3324,194,and,3,7.126115569
3325,194,a,1,7.309359959
3326,194,friend,6,5.621943397
3327,194,and,3,7.126115569
3328,194,it,2,7.27578186
3329,194,seemed,6,4.734000228
3330,194,to,2,7.355006441
3331,194,her,3,6.452086523
3332,194,that,4,7.148972369
3333,194,her,3,6.452086523
3334,194,happiness,9,4.388744155
3335,194,her,3,6.452086523
3336,194,triumph,7,3.668411099
3337,194,was,3,6.751817351
3338,194,glowing,7,3.549512717
3339,194,in,2,6.989451386
3340,194,the,3,7.468477762
3341,194,sky,3,4.650910368
3342,194,and,3,7.126115569
3343,194,on,2,6.841747977
3344,194,all,3,6.71221242
3345,194,sides,5,4.209864479
3346,194,in,2,6.989451386
3347,194,the,3,7.468477762
3348,194,windows,7,4.367745904
3349,194,and,3,7.126115569
3350,194,on,2,6.841747977
3351,194,the,3,7.468477762
3352,194,trees,5,4.4866259
3353,195,her,3,6.452086523
3354,195,father,6,5.743313547
3355,195,and,3,7.126115569
3356,195,mother,6,5.68059233
3357,195,had,3,6.22366309
3358,195,never,5,6.133762704
3359,195,died,4,5.195954356
3360,195,she,3,6.571450902
3361,195,had,3,6.22366309
3362,195,never,5,6.133762704
3363,195,been,4,6.2391404
3364,195,a,1,7.309359959
3365,195,schoolmistress,14,1.893894133
3366,195,it,2,7.27578186
3367,195,was,3,6.751817351
3368,195,a,1,7.309359959
3369,195,long,4,5.828821617
3370,195,tedious,7,3.161065862
3371,195,strange,7,4.936174241
3372,195,dream,5,5.124279183
3373,195,and,3,7.126115569
3374,195,now,3,6.50491074
3375,195,she,3,6.571450902
3376,195,had,3,6.22366309
3377,195,awakenedvassilyevna,19,1.5
3378,195,get,3,6.660628492
3379,195,in,2,6.989451386
3380,196,and,3,7.126115569
3381,196,at,2,6.506871261
3382,196,once,4,5.537099982
3383,196,it,2,7.27578186
3384,196,all,3,6.71221242
3385,196,vanished,8,3.745152482
3386,197,the,3,7.468477762
3387,197,barrier,7,3.53238339
3388,197,was,3,6.751817351
3389,197,slowly,6,4.399044112
3390,197,raised,6,4.410098868
3391,198,marya,5,1.5
3392,198,vassilyevna,11,1.5
3393,198,shivering,9,3.210912235
3394,198,and,3,7.126115569
3395,198,numb,4,3.689774151
3396,198,with,4,6.702554028
3397,198,cold,4,5.113936811
3398,198,got,3,6.518774133
3399,198,into,4,5.926059428
3400,198,the,3,7.468477762
3401,198,cart,4,3.956476118
3402,199,the,3,7.468477762
3403,199,carriage,8,3.873897505
3404,199,with,4,6.702554028
3405,199,the,3,7.468477762
3406,199,four,4,5.407311516
3407,199,horses,6,4.611564636
3408,199,crossed,7,4.233842195
3409,199,the,3,7.468477762
3410,199,railway,7,3.200319161
3411,199,line,4,5.31368472
3412,199,semyon,6,1.5
3413,199,followed,8,4.53238339
3414,199,it,2,7.27578186
3415,200,the,3,7.468477762
3416,200,signalman,9,2.291834142
3417,200,took,4,5.533753995
3418,200,off,3,6.071113093
3419,200,his,3,6.326723177
3420,200,cap,3,4.27274608
3421,201,and,3,7.126115569
3422,201,here,4,6.655049248
3423,201,is,2,6.954274634
3424,201,vyazovye,8,1.5
3425,202,here,4,6.655049248
3426,202,we,2,6.954221722
3427,202,are,3,6.716181562
