,Unnamed: 0.1,category,proportion,RECORDING_SESSION_LABEL,IA_DWELL_TIME,IA_REGRESSION_PATH_DURATION,IA_AVERAGE_FIX_PUPIL_SIZE,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT_FULL_COUNT,word,story,anger,disgust,fear,joy,neutral,sadness,surprise,negative,neutral.1,positive,word_length,concreteness,valence_avg,valence_max,valence_min,arousal_avg,arousal_max,arousal_min,word_freq,Unnamed: 0,0,IA_DWELL_TIME_SMOOTHED,IA_REGRESSION_PATH_DURATION_SMOOTHED,IA_AVERAGE_FIX_PUPIL_SIZE_SMOOTHED,IA_REGRESSION_IN_COUNT_SMOOTHED,IA_REGRESSION_OUT_FULL_COUNT_SMOOTHED,engagement_score,tally
94,94.0,0,0.0,3,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0312557891011238,0.0077636046335101,0.0071485228836536,0.0018334054620936,0.0224702022969722,0.0037157647311687,0.9258126616477966,0.3205423653125763,0.6120098233222961,0.0674477741122245,3.0,1.86,,,,,,,6.351352121,94,Why?,108.43589743589745,144.72649572649573,21.337767376656267,0.1282051282051282,0.1282051282051282,2.29,1
100,100.0,4,1.0,3,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0432799272239208,0.1205886378884315,0.0379757210612297,0.029714610427618,0.6017542481422424,0.102769061923027,0.0639178082346916,0.2144877910614013,0.6091043949127197,0.1764077544212341,5.0,,,,,,,,1.5,100,Mdlle.,95.1072796934866,148.0727969348659,9.932445965860058,0.0881226053639846,0.0881226053639846,2.29,1
105,105.0,0,0.0,3,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0301747377961874,0.0245549231767654,0.0253932457417249,0.049841683357954,0.7002174258232117,0.0793177485466003,0.0905002728104591,0.188352420926094,0.7305243015289307,0.0811232328414917,1.0,3.93,,,,,,,1.5,105,I...,79.0439024390244,131.3658536585366,13.367047493794267,0.0634146341463414,0.0634146341463414,2.29,1
54,54.0,0,0.0,22,0.0,0.0,empty,0.0,0.0,2.0,SM,0.0068347188644111,0.024813113734126,0.0089765489101409,0.0192626807838678,0.7647218704223633,0.0830069631338119,0.0923841819167137,0.1511234045028686,0.7660731673240662,0.0828034058213234,4.5,2.58,0.571,0.571,0.571,0.31,0.31,0.31,7.714196239,54,said Semyon.,327.7954545454545,425.7272727272728,38.59521127599253,0.4431818181818182,0.4772727272727273,2.71,1
104,104.0,0,0.0,22,0.0,0.0,empty,0.0,0.0,3.0,SM,0.6020276546478271,0.072842426598072,0.0798490196466445,0.0709617882966995,0.0719736292958259,0.0152029925957322,0.0871425196528434,0.0432250760495662,0.7840200662612915,0.1727549284696579,3.0,3.255,0.571,0.571,0.571,0.31,0.31,0.31,9.214196239,104,"""I say, Kuzma!""",412.4090909090909,489.8181818181818,71.73804021935004,0.4318181818181818,0.4772727272727273,2.71,1
105,105.0,0,0.0,22,0.0,0.0,empty,0.0,0.0,5.0,SM,0.123998187482357,0.082398384809494,0.3196788728237152,0.0027055223472416,0.4137580692768097,0.0401319973170757,0.017328979447484,0.6463993787765503,0.3384025692939758,0.0151980482041835,5.0,3.182,0.4479999999999999,0.714,0.229,0.55775,0.925,0.296,25.83958032,105,voices kept shouting in confusion.,538.75,634.5535714285716,139.80407873376623,0.5357142857142857,0.5357142857142857,2.71,1
106,106.0,0,0.0,22,0.0,0.0,empty,0.0,0.0,2.0,SM,0.1094569042325019,0.0433382540941238,0.0180472284555435,0.0074460534378886,0.0191071517765522,0.0100184315815567,0.7925859689712524,0.1679610460996627,0.6274835467338562,0.2045553922653198,4.5,2.1,,,,,,,13.630216007,106,"""What there!""",193.0810810810811,243.8918918918919,55.57893412893414,0.1621621621621621,0.1981981981981982,2.71,1
137,137.0,0,0.0,22,0.0,0.0,empty,0.0,0.0,2.0,SM,0.0778028666973114,0.0246469415724277,0.0269835479557514,0.002849893644452,0.014295800589025,0.0064752278849482,0.8469457626342773,0.3180634379386902,0.6399086117744446,0.0420279949903488,3.5,1.93,,,,,,,13.343860565,137,"""Why, what?""",266.8,336.3058823529412,76.36470588235294,0.3058823529411765,0.3058823529411765,2.71,1
151,151.0,0,0.0,22,0.0,0.0,empty,0.0,0.0,4.0,SM,0.1106993332505226,0.0314997769892215,0.3253680169582367,0.0044489544816315,0.3084165155887604,0.0239868592470884,0.1955805420875549,0.115696981549263,0.822210431098938,0.0620926804840564,3.75,2.87,0.6475,0.67,0.625,0.4644999999999999,0.689,0.24,25.82645508,151,"""Where are you driving?""",447.027027027027,535.7297297297297,77.30397762015409,0.5135135135135134,0.5405405405405405,2.71,1
152,152.0,0,0.0,22,0.0,0.0,empty,0.0,0.0,4.0,SM,0.0126303667202591,0.0312612764537334,0.0154695780947804,0.0091213583946228,0.8072987794876099,0.0299569107592105,0.0942616164684295,0.1383764147758484,0.8028901219367981,0.0587333887815475,6.25,2.52,0.531,0.531,0.531,0.44,0.44,0.44,10.183492471,152,Marya Vassilyevna asked Semyon.,408.8495575221239,516.3185840707964,101.83992712129098,0.4247787610619469,0.4601769911504424,2.71,1
16,16.0,0,0.0,20,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0065799173898994,0.0029147600289434,0.0275458898395299,0.8321048617362976,0.0763309448957443,0.0030491137877106,0.0514744818210601,0.0020576973911374,0.0375015102326869,0.9604409337043762,9.0,2.86,0.938,0.938,0.938,0.664,0.664,0.664,4.112035602,16,Delighted!”,130.8148148148148,165.3925925925926,17.88840193469823,0.1185185185185185,0.1185185185185185,1.86,1
105,105.0,0,0.0,20,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0301747377961874,0.0245549231767654,0.0253932457417249,0.049841683357954,0.7002174258232117,0.0793177485466003,0.0905002728104591,0.188352420926094,0.7305243015289307,0.0811232328414917,1.0,3.93,,,,,,,1.5,105,I...,89.83333333333334,98.6764705882353,10.186476198666602,0.0539215686274509,0.0441176470588235,1.86,1
43,43.0,4,1.0,8,0.0,0.0,empty,0.0,0.0,3.0,SM,0.0926509425044059,0.0693366304039955,0.0158684980124235,0.0058758677914738,0.0139544578269124,0.0107381241396069,0.7915754914283752,0.0657425969839096,0.3910029232501983,0.5432543158531189,3.0,2.736666666666667,0.656,0.656,0.656,0.404,0.404,0.404,19.350338653,43,"""What a road!""",652.8355263157895,1472.6447368421052,33.862099218398555,0.7105263157894737,0.6315789473684211,2.71,1
53,53.0,0,0.0,8,0.0,0.0,empty,0.0,0.0,3.0,SM,0.7196728587150574,0.0267693810164928,0.212427482008934,0.0035851914435625,0.0214782692492008,0.0100931841880083,0.0059736249968409,0.1147206425666809,0.7521610260009766,0.1331182867288589,5.666666666666667,3.465,0.448,0.448,0.448,0.29,0.29,0.29,13.981380334,53,"""Hold on, Vassilyevna!""",379.8397790055248,571.939226519337,16.41333640270104,0.2154696132596685,0.2320441988950276,2.71,1
60,60.0,0,0.0,8,0.0,0.0,empty,0.0,0.0,3.0,SM,0.0333524085581302,0.5018562078475952,0.0078313574194908,0.0056434324942529,0.3730741143226623,0.0319582298398017,0.0462843403220176,0.0086264675483107,0.1145904138684272,0.8767832517623901,2.333333333333333,3.3633333333333333,0.5800000000000001,0.67,0.49,0.49,0.74,0.24,18.919012664,60,He was hot.,581.9711538461538,762.0288461538461,35.1626459478022,0.4038461538461538,0.3461538461538461,2.71,1
61,61.0,4,1.0,8,0.0,0.0,empty,0.0,0.0,3.0,SM,0.0926509425044059,0.0693366304039955,0.0158684980124235,0.0058758677914738,0.0139544578269124,0.0107381241396069,0.7915754914283752,0.0657425969839096,0.3910029232501983,0.5432543158531189,3.0,2.736666666666667,0.656,0.656,0.656,0.404,0.404,0.404,19.350338653,61,"""What a road!""",658.1860465116279,705.6279069767442,45.47830149501661,0.4883720930232558,0.4186046511627907,2.71,1
90,90.0,0,0.0,8,0.0,0.0,empty,0.0,0.0,3.0,SM,0.7196728587150574,0.0267693810164928,0.212427482008934,0.0035851914435625,0.0214782692492008,0.0100931841880083,0.0059736249968409,0.1147207021713256,0.7521610260009766,0.1331183463335037,5.666666666666667,3.465,0.448,0.448,0.448,0.29,0.29,0.29,13.981380334,90,"""Hold on, Vassilyevna!""",464.8520179372197,584.8520179372197,23.069193971667342,0.2959641255605381,0.3094170403587443,2.71,1
91,91.0,0,0.0,8,0.0,0.0,empty,0.0,0.0,5.0,SM,0.0385714508593082,0.0438842847943306,0.2331177145242691,0.0054710707627236,0.4492513835430145,0.0616508796811103,0.1680532395839691,0.1156355515122413,0.763799786567688,0.1205647364258766,4.6,2.706,0.5366666666666667,0.755,0.396,0.645,0.723,0.585,23.088253215,91,Again a sharp ascent uphill....,874.918699186992,1983.6991869918695,34.01886899304964,0.4674796747967479,0.5284552845528455,2.71,1
120,120.0,0,0.0,8,0.0,0.0,empty,0.0,0.0,1.0,SM,0.0152210276573896,0.0040622507221996,0.0032518091611564,0.6823633313179016,0.2276011109352111,0.0107173062860965,0.0567831546068191,0.0029799425974488,0.1213275492191314,0.8756924867630005,5.5,2.54,0.813,0.938,0.688,0.3015,0.368,0.235,12.057959162,120,"Good-morning!""",220.51851851851853,520.5432098765432,33.9565157750343,0.1604938271604938,0.1481481481481481,2.71,1
166,166.0,1,0.9583333333333334,8,0.0,0.0,empty,0.0,0.0,4.0,SM,0.0353982038795948,0.1093174740672111,0.5598046183586121,0.0171878896653652,0.2157019823789596,0.0255318973213434,0.0370579026639461,0.0678152590990066,0.8005293607711792,0.1316553652286529,4.25,3.2375,0.7035,0.719,0.688,0.5085,0.625,0.392,23.579430778,166,They reached the river.,622.0701754385965,800.1754385964912,88.47052631578947,0.3157894736842105,0.3508771929824561,2.71,1
169,169.0,0,0.0,8,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,169,"""Go on!""",264.7462686567164,288.5970149253731,35.90043225431285,0.0895522388059701,0.0895522388059701,2.71,1
173,173.0,0,0.0,8,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,173,"""Go on!""",274.42519685039366,299.40157480314963,40.12674421379146,0.1102362204724409,0.1102362204724409,2.71,1
43,43.0,0,0.0,5,0.0,0.0,empty,0.0,0.0,3.0,SM,0.0926509425044059,0.0693366304039955,0.0158684980124235,0.0058758677914738,0.0139544578269124,0.0107381241396069,0.7915754914283752,0.0657425969839096,0.3910029232501983,0.5432543158531189,3.0,2.736666666666667,0.656,0.656,0.656,0.404,0.404,0.404,19.350338653,43,"""What a road!""",395.9268292682928,686.4146341463415,27.066719325446464,0.402439024390244,0.402439024390244,0.86,1
54,54.0,0,0.0,5,0.0,0.0,empty,0.0,0.0,1.0,SM,0.0068347188644111,0.024813113734126,0.0089765489101409,0.0192626807838678,0.7647218704223633,0.0830069631338119,0.0923841819167137,0.1511234045028686,0.7660731673240662,0.0828034058213234,4.5,2.58,0.571,0.571,0.571,0.31,0.31,0.31,7.714196239,54,said Semyon.,143.3050847457627,182.1864406779661,8.668570273893193,0.1525423728813559,0.1581920903954802,0.86,1
137,137.0,0,0.0,5,0.0,0.0,empty,0.0,0.0,2.0,SM,0.0778028666973114,0.0246469415724277,0.0269835479557514,0.002849893644452,0.014295800589025,0.0064752278849482,0.8469457626342773,0.3180634379386902,0.6399086117744446,0.0420279949903488,3.5,1.93,,,,,,,13.343860565,137,"""Why, what?""",184.51764705882357,182.68235294117648,35.17298474945534,0.0941176470588235,0.0705882352941176,0.86,1
175,175.0,0,0.0,5,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461350455880165,0.5927979946136475,0.3610669374465942,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,175,"""Go on!""",118.32258064516128,346.88172043010746,38.634010354440456,0.086021505376344,0.1290322580645161,0.86,1
202,202.0,0,0.0,5,0.0,0.0,empty,0.0,0.0,3.0,SM,0.0076958774589002,0.0061875749379396,0.0039889053441584,0.0112792216241359,0.951099693775177,0.0028051324188709,0.0169436018913984,0.1619881242513656,0.7277104258537292,0.1103014573454856,2.6666666666666665,2.686666666666667,0.67,0.67,0.67,0.24,0.24,0.24,20.368100186,202,"Here we are.""",211.0,274.57142857142856,65.15714285714286,0.2142857142857142,0.2857142857142857,0.86,1
3,3.0,0,0.0,7,0.0,0.0,empty,0.0,0.0,2.0,EL,0.0118325930088758,0.9235582947731018,0.0483822785317897,0.0006672188756056,0.0037581548094749,0.008057284168899,0.0037441437598317,0.8776171803474426,0.1006994768977165,0.0216832160949707,2.6666666666666665,2.365,0.061,0.061,0.061,0.786,0.786,0.786,13.577490287,3,“It’s awful!,219.4871794871795,289.6410256410257,59.13810461143795,0.1538461538461538,0.0854700854700854,1.14,1
16,16.0,0,0.0,7,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0065799173898994,0.0029147600289434,0.0275458898395299,0.8321048617362976,0.0763309448957443,0.0030491137877106,0.0514744818210601,0.0020576973911374,0.0375015102326869,0.9604409337043762,9.0,2.86,0.938,0.938,0.938,0.664,0.664,0.664,4.112035602,16,Delighted!”,119.07299270072994,129.57664233576645,27.69737226277373,0.0802919708029197,0.072992700729927,1.14,1
72,72.0,0,0.0,7,0.0,0.0,empty,0.0,0.0,3.0,EL,0.0137390829622745,0.0611879117786884,0.1070719435811042,0.033295352011919,0.7358202338218689,0.0243523232638835,0.0245332103222608,0.1966732442378997,0.7340825200080872,0.0692441314458847,4.75,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,22.630284121,72,The lessons began again.,337.26545454545453,402.1963636363636,43.757746124099874,0.3054545454545454,0.2945454545454545,1.14,1
94,94.0,0,0.0,7,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0312557891011238,0.0077636046335101,0.0071485228836536,0.0018334054620936,0.0224702022969722,0.0037157647311687,0.9258126616477966,0.3205423653125763,0.6120098233222961,0.0674477741122245,3.0,1.86,,,,,,,6.351352121,94,Why?,97.90434782608696,100.68695652173912,33.96285876669508,0.0434782608695652,0.0260869565217391,1.14,1
105,105.0,0,0.0,7,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0301747377961874,0.0245549231767654,0.0253932457417249,0.049841683357954,0.7002174258232117,0.0793177485466003,0.0905002728104591,0.188352420926094,0.7305243015289307,0.0811232328414917,1.0,3.93,,,,,,,1.5,105,I...,93.87317073170732,265.28780487804875,18.76084763625414,0.0780487804878048,0.0780487804878048,1.14,1
43,43.0,0,0.0,12,0.0,0.0,empty,0.0,0.0,3.0,SM,0.0926509425044059,0.0693366304039955,0.0158684980124235,0.0058758677914738,0.0139544578269124,0.0107381241396069,0.7915754914283752,0.0657425969839096,0.3910029232501983,0.5432543158531189,3.0,2.736666666666667,0.656,0.656,0.656,0.404,0.404,0.404,19.350338653,43,"""What a road!""",361.3888888888889,505.16666666666674,33.05979080932784,0.4444444444444445,0.5000000000000001,2.14,1
54,54.0,0,0.0,12,0.0,0.0,empty,0.0,0.0,2.0,SM,0.0068347188644111,0.024813113734126,0.0089765489101409,0.0192626807838678,0.7647218704223633,0.0830069631338119,0.0923841819167137,0.1511234045028686,0.7660731673240662,0.0828034058213234,4.5,2.58,0.571,0.571,0.571,0.31,0.31,0.31,7.714196239,54,said Semyon.,251.0877192982456,369.4502923976608,19.83757198779129,0.2923976608187134,0.3391812865497076,2.14,1
65,65.0,0,0.0,12,0.0,0.0,empty,0.0,0.0,5.0,SM,0.10723178088665,0.156210571527481,0.0776125416159629,0.0048282025381922,0.4962580502033233,0.1539395898580551,0.0039192861877381,0.2415966540575027,0.6970657110214233,0.061337687075138,3.8,2.794,0.729,0.854,0.604,0.2725,0.275,0.27,31.753674546,65,"""You should stay at home.""",270.52631578947364,406.05263157894734,79.39802631578948,0.5263157894736842,0.5263157894736842,2.14,1
66,66.0,0,0.0,12,0.0,0.0,empty,0.0,0.0,6.0,SM,0.0017454857006669,0.0077927089296281,0.0017007210990414,0.0015048936475068,0.0079785771667957,0.97757488489151,0.0017027489375323,0.5511756539344788,0.4089602530002594,0.0398641191422939,4.0,3.1983333333333337,0.63625,0.854,0.194,0.22725,0.279,0.12,29.122118791,66,"""I am dull at home, grandfather.",370.6285714285714,540.3,66.5455357142857,0.7285714285714285,0.6857142857142857,2.14,1
106,106.0,0,0.0,12,0.0,0.0,empty,0.0,0.0,2.0,SM,0.1094569042325019,0.0433382540941238,0.0180472284555435,0.0074460534378886,0.0191071517765522,0.0100184315815567,0.7925859689712524,0.1679610460996627,0.6274835467338562,0.2045553922653198,4.5,2.1,,,,,,,13.630216007,106,"""What there!""",198.5225225225225,267.6756756756757,29.31723390056724,0.2702702702702703,0.2882882882882883,2.14,1
114,114.0,0,0.0,12,0.0,0.0,empty,0.0,0.0,3.0,SM,0.2527876794338226,0.1699185371398925,0.0273505337536335,0.0478900969028472,0.0643843412399292,0.008957227692008,0.4287116229534149,0.0445390827953815,0.7181334495544434,0.237327441573143,4.0,2.973333333333333,0.854,0.854,0.854,0.481,0.481,0.481,18.189898867,114,"""The young lady!""",252.59154929577463,321.71830985915494,78.44542253521128,0.2957746478873239,0.3380281690140845,2.14,1
118,118.0,0,0.0,12,0.0,0.0,empty,0.0,0.0,4.0,SM,0.1841623336076736,0.0691345855593681,0.1103570833802223,0.0137149421498179,0.3514324128627777,0.2657162845134735,0.0054824268445372,0.1812219768762588,0.7101584672927856,0.1086195483803749,3.5,2.875,0.422,0.552,0.292,0.5105,0.608,0.413,17.825714273,118,"""I beg your pardon.",423.2156862745099,584.7843137254903,148.71148459383755,0.627450980392157,0.5490196078431373,2.14,1
120,120.0,0,0.0,12,0.0,0.0,empty,0.0,0.0,1.0,SM,0.0152210276573896,0.0040622507221996,0.0032518091611564,0.6823633313179016,0.2276011109352111,0.0107173062860965,0.0567831546068191,0.0029799425974488,0.1213275492191314,0.8756924867630005,5.5,2.54,0.813,0.938,0.688,0.3015,0.368,0.235,12.057959162,120,"Good-morning!""",132.64634146341464,214.109756097561,24.152459870752555,0.2195121951219512,0.2073170731707317,2.14,1
132,132.0,0,0.0,12,0.0,0.0,empty,0.0,0.0,7.0,SM,0.0831536501646041,0.0539231747388839,0.2389698773622512,0.0102503970265388,0.5766392946243286,0.0274179950356483,0.0096455877646803,0.0373035259544849,0.8809987902641296,0.0816978439688682,4.857142857142857,2.672,0.7013333333333334,0.77,0.594,0.5363333333333333,0.627,0.388,35.109739425,132,"""Vassilyevna, get ready,"" Semyon called to her.",502.5359477124183,665.1372549019608,90.11576743987357,0.5947712418300654,0.5947712418300654,2.14,1
137,137.0,0,0.0,12,0.0,0.0,empty,0.0,0.0,2.0,SM,0.0778028666973114,0.0246469415724277,0.0269835479557514,0.002849893644452,0.014295800589025,0.0064752278849482,0.8469457626342773,0.3180634379386902,0.6399086117744446,0.0420279949903488,3.5,1.93,,,,,,,13.343860565,137,"""Why, what?""",226.65822784810123,351.1139240506329,52.0400585550676,0.3544303797468354,0.3544303797468354,2.14,1
140,140.0,0,0.0,12,0.0,0.0,empty,0.0,0.0,3.0,SM,0.5703263282775879,0.3918972909450531,0.0090208919718861,0.0009115939610637,0.0204962790012359,0.0062784594483673,0.0010691665811464,0.895377516746521,0.0958550199866294,0.0087674343958497,4.857142857142857,3.0333333333333337,0.41425,0.827,0.042,0.46625,0.604,0.279,35.381475058,140,"It’s wrong to slander people, grandfather.",360.26923076923083,574.6538461538462,80.848923992674,0.6538461538461539,0.6153846153846154,2.14,1
160,160.0,0,0.0,12,0.0,0.0,empty,0.0,0.0,2.0,SM,0.0104588689282536,0.0170891508460044,0.0069172824732959,0.0052955169230699,0.9420369267463684,0.007690389174968,0.0105118621140718,0.1071653589606285,0.7042363882064819,0.1885981410741806,2.0,2.33,0.67,0.67,0.67,0.24,0.24,0.24,14.034611076,160,"""It is.",200.96774193548387,280.8709677419355,56.71117084826762,0.3225806451612903,0.2903225806451613,2.14,1
171,171.0,0,0.0,12,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,171,"""Go on!""",216.9047619047619,311.22222222222223,25.09330785812267,0.2857142857142857,0.2857142857142857,2.14,1
188,188.0,0,0.0,12,0.0,0.0,empty,0.0,0.0,2.0,SM,0.2346901297569275,0.1332049369812011,0.0153695465996861,0.0098838815465569,0.013923792168498,0.0478187538683414,0.5451089143753052,0.2788680791854858,0.6193798184394836,0.1017521619796752,4.5,3.8,0.931,0.931,0.931,0.408,0.408,0.408,12.132678853,188,Her mother!,255.7922077922078,333.31601731601734,15.571817569248356,0.3290043290043289,0.3290043290043289,2.14,1
14,14.0,0,0.0,5,0.0,0.0,empty,0.0,0.0,2.0,EL,0.0480286888778209,0.1325065344572067,0.0634163916110992,0.0141092985868453,0.6804285049438477,0.0466886982321739,0.0148218255490064,0.0107611371204257,0.15492844581604,0.8343104124069214,3.0,2.14,,,,,,,12.59947095,14,"Yes, yes...",223.96078431372555,251.21568627450984,34.14501948215184,0.196078431372549,0.1764705882352941,2.86,1
16,16.0,0,0.0,5,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0065799173898994,0.0029147600289434,0.0275458898395299,0.8321048617362976,0.0763309448957443,0.0030491137877106,0.0514744818210601,0.0020576973911374,0.0375015102326869,0.9604409337043762,9.0,2.86,0.938,0.938,0.938,0.664,0.664,0.664,4.112035602,16,Delighted!”,127.6978417266187,196.4028776978417,12.587050359712228,0.0719424460431654,0.0719424460431654,2.86,1
51,51.0,0,0.0,5,0.0,0.0,empty,0.0,0.0,3.0,EL,0.1937517076730728,0.0343227349221706,0.4599817991256714,0.0031221269164234,0.1772888898849487,0.0361479930579662,0.095384657382965,0.0859308317303657,0.8496597409248352,0.0644094347953796,3.333333333333333,2.4133333333333336,0.6839999999999999,0.698,0.67,0.478,0.548,0.408,20.01509149,51,“Will this do?”,260.4260869565217,1174.4608695652175,43.50538833147529,0.2347826086956521,0.3130434782608695,2.86,1
100,100.0,0,0.0,5,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0432799272239208,0.1205886378884315,0.0379757210612297,0.029714610427618,0.6017542481422424,0.102769061923027,0.0639178082346916,0.2144877910614013,0.6091043949127197,0.1764077544212341,5.0,,,,,,,,1.5,100,Mdlle.,97.46360153256704,103.8390804597701,5.71283743218609,0.0498084291187739,0.0421455938697318,2.86,1
105,105.0,0,0.0,5,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0301747377961874,0.0245549231767654,0.0253932457417249,0.049841683357954,0.7002174258232117,0.0793177485466003,0.0905002728104591,0.188352420926094,0.7305243015289307,0.0811232328414917,1.0,3.93,,,,,,,1.5,105,I...,105.14146341463416,112.21463414634148,7.233625629113434,0.0536585365853658,0.048780487804878,2.86,1
110,110.0,0,0.0,5,0.0,0.0,empty,0.0,0.0,2.0,EL,0.7351493239402771,0.049326729029417,0.0965346693992614,0.0096698170527815,0.0258639082312583,0.0255173351615667,0.0579381957650184,0.3578586280345917,0.5191752910614014,0.122965969145298,3.333333333333333,2.773333333333333,0.408,0.408,0.408,0.382,0.382,0.382,20.199016169,110,You mustn’t!”,226.45901639344265,235.90163934426232,25.000754618787408,0.0819672131147541,0.0819672131147541,2.86,1
54,54.0,0,0.0,11,0.0,0.0,empty,0.0,0.0,1.0,SM,0.0068347188644111,0.024813113734126,0.0089765489101409,0.0192626807838678,0.7647218704223633,0.0830069631338119,0.0923841819167137,0.1511234045028686,0.7660731673240662,0.0828034058213234,4.5,2.58,0.571,0.571,0.571,0.31,0.31,0.31,7.714196239,54,said Semyon.,223.21387283236996,274.26589595375725,9.371920412945574,0.1676300578034682,0.1560693641618497,1.0,1
107,107.0,2,1.0,11,0.0,0.0,empty,0.0,0.0,3.0,SM,0.0277937185019254,0.0173389930278062,0.0039313700981438,0.7447665929794312,0.1647790819406509,0.0059235887601971,0.0354666076600551,0.0021407678723335,0.070028007030487,0.9278311729431152,3.5,2.3966666666666665,0.7735000000000001,0.929,0.618,0.298,0.327,0.269,24.106982381,107,"""The Lord bless us!""",603.0566037735849,816.2830188679245,43.30082932544086,0.5660377358490566,0.5660377358490566,1.0,1
120,120.0,0,0.0,11,0.0,0.0,empty,0.0,0.0,1.0,SM,0.0152210276573896,0.0040622507221996,0.0032518091611564,0.6823633313179016,0.2276011109352111,0.0107173062860965,0.0567831546068191,0.0029799425974488,0.1213275492191314,0.8756924867630005,5.5,2.54,0.813,0.938,0.688,0.3015,0.368,0.235,12.057959162,120,"Good-morning!""",229.7875,240.6875,19.685875,0.1625,0.1375,1.0,1
151,151.0,3,0.96,11,0.0,0.0,empty,0.0,0.0,4.0,SM,0.1106993332505226,0.0314997769892215,0.3253680169582367,0.0044489544816315,0.3084165155887604,0.0239868592470884,0.1955805420875549,0.115696981549263,0.822210431098938,0.0620926804840564,3.75,2.87,0.6475,0.67,0.625,0.4644999999999999,0.689,0.24,25.82645508,151,"""Where are you driving?""",516.4563758389262,849.1275167785235,43.00054596782784,0.348993288590604,0.4295302013422819,1.0,1
152,152.0,3,1.0,11,0.0,0.0,empty,0.0,0.0,4.0,SM,0.0126303667202591,0.0312612764537334,0.0154695780947804,0.0091213583946228,0.8072987794876099,0.0299569107592105,0.0942616164684295,0.1383764147758484,0.8028901219367981,0.0587333887815475,6.25,2.52,0.531,0.531,0.531,0.44,0.44,0.44,10.183492471,152,Marya Vassilyevna asked Semyon.,429.5221238938053,841.9823008849557,57.429133305239496,0.2831858407079646,0.3893805309734514,1.0,1
160,160.0,0,0.0,11,0.0,0.0,empty,0.0,0.0,2.0,SM,0.0104588689282536,0.0170891508460044,0.0069172824732959,0.0052955169230699,0.9420369267463684,0.007690389174968,0.0105118621140718,0.1071653589606285,0.7042363882064819,0.1885981410741806,2.0,2.33,0.67,0.67,0.67,0.24,0.24,0.24,14.034611076,160,"""It is.",281.23809523809524,432.6666666666667,54.85920047031157,0.3174603174603174,0.2539682539682539,1.0,1
171,171.0,0,0.0,11,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,171,"""Go on!""",296.35200000000003,503.648,26.77708502415459,0.096,0.128,1.0,1
174,174.0,0,0.0,11,0.0,0.0,empty,0.0,0.0,4.0,SM,0.1589977741241455,0.1539725363254547,0.0170776061713695,0.0235416237264871,0.6036757826805115,0.0194220561534166,0.0233126152306795,0.0427788123488426,0.7184494733810425,0.2387716323137283,3.2,3.088,0.4845,0.74,0.229,0.7595000000000001,0.925,0.594,30.148893595,174,"she, too, shouted, getting up.",536.564705882353,595.1999999999999,73.97767973856209,0.1411764705882353,0.2352941176470588,1.0,1
55,55.0,0,0.0,14,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0069452337920665,0.155713751912117,0.011045740917325,0.0061197262257337,0.7812051773071289,0.0271900184452533,0.0117803430184721,0.0910439118742942,0.8273242115974426,0.0816317871212959,8.5,2.07,,,,,,,3.636932182,55,"“Reminiscences,” Mdlle.",238.5811965811966,272.7863247863248,16.631402136957693,0.1025641025641025,0.1111111111111111,3.29,1
