,Unnamed: 0.1,category,proportion_x,RECORDING_SESSION_LABEL,IA_DWELL_TIME,IA_REGRESSION_PATH_DURATION,IA_AVERAGE_FIX_PUPIL_SIZE,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT_FULL_COUNT,story,anger,disgust,fear,joy,neutral,sadness,surprise,negative,neutral.1,positive,word_length,concreteness,valence_avg_x,valence_max_x,valence_min_x,arousal_avg_x,arousal_max_x,arousal_min_x,word_freq,word_count,Unnamed: 0,0,IA_DWELL_TIME_SMOOTHED,IA_REGRESSION_PATH_DURATION_SMOOTHED,IA_AVERAGE_FIX_PUPIL_SIZE_SMOOTHED,IA_REGRESSION_IN_COUNT_SMOOTHED,IA_REGRESSION_OUT_FULL_COUNT_SMOOTHED,engagement_score,proportion_y,valence_avg_y,valence_max_y,valence_min_y,arousal_avg_y,arousal_max_y,arousal_min_y
1174,126.0,0,0.0,id23,774.0,774.0,113.0,0.0,0.0,SM,0.3974029123783111,0.0373853631317615,0.0097513832151889,0.2361117154359817,0.2875616252422333,0.0067525375634431,0.0250344686210155,0.0070241051726043,0.2287755906581878,0.7642003893852234,3.0,3.033333333333333,0.74,0.74,0.74,0.352,0.352,0.352,21.386039968,4,126,"""She’s all right!""",774.0,774.0,113.0,0.8759124087591241,0.8175182481751825,3.0,0.0,0.74,0.74,0.74,0.352,0.352,0.352
1175,127.0,1,0.972972972972973,id23,2566.0,2756.0,124.8125,1.0,1.0,SM,0.1920906901359558,0.2540767192840576,0.1561082899570465,0.0038243343587964,0.204002559185028,0.0231465920805931,0.1667508631944656,0.1632626503705978,0.7703527808189392,0.0663844868540763,4.083333333333333,2.856666666666667,0.530375,0.67,0.265,0.4085,0.951,0.189,70.200649383,12,127,"The swing-door was continually banging, some coming in, others going out.",2566.0,2756.0,124.8125,1.0,1.0,3.0,0.972972972972973,0.530375,0.67,0.265,0.4085,0.951,0.189
1176,128.0,1,1.0,id23,5458.0,6102.0,114.71133333333334,5.0,4.0,SM,0.0190892126411199,0.1164556220173835,0.0122456448152661,0.0125870937481522,0.7459868788719177,0.0233653411269187,0.0702701807022094,0.1337999105453491,0.8139714598655701,0.0522286221385002,4.3,2.5175,0.6203333333333334,0.812,0.449,0.3923333333333333,0.765,0.222,114.89275848,20,128,"Marya Vassilyevna sat on, thinking all the time of the same things, while the concertina went on playing and playing.",5458.0,6102.0,114.71133333333334,5.0,4.0,3.0,1.0,0.6203333333333334,0.812,0.449,0.3923333333333333,0.765,0.222
1177,129.0,1,1.0,id23,6922.0,6528.0,121.0795238095238,9.0,8.0,SM,0.0539707280695438,0.0872259214520454,0.0258898083120584,0.0231638774275779,0.5837549567222595,0.046961024403572,0.1790336668491363,0.0238755922764539,0.759853720664978,0.216270700097084,3.896551724137931,2.5393103448275864,0.587,0.885,0.143,0.3266428571428572,0.478,0.23,174.535340734,29,129,"The patches of sunshine had been on the floor, then they passed to the counter, to the wall, and disappeared altogether; so by the sun it was past midday.",6922.0,6528.0,121.0795238095238,9.0,8.0,3.0,1.0,0.587,0.885,0.143,0.3266428571428572,0.478,0.23
1178,130.0,1,0.0175438596491228,id23,1246.0,1406.0,119.1,0.0,1.0,SM,0.0128581207245588,0.0641601756215095,0.0120030781254172,0.0370554290711879,0.856419563293457,0.005343398079276,0.0121603459119796,0.2897630035877228,0.6844655275344849,0.0257715452462434,3.4545454545454546,2.4863636363636363,0.6285,0.77,0.51,0.3513333333333333,0.594,0.17,68.66896327799999,11,130,The peasants at the next table were getting ready to go.,1246.0,1406.0,119.1,2.0482758620689654,1.0,3.0,0.0175438596491228,0.6285,0.77,0.51,0.3513333333333333,0.594,0.17
1179,131.0,0,0.0,id23,7910.0,13634.0,126.0925925925926,9.0,7.0,SM,0.0138468202203512,0.0426331646740436,0.906524896621704,0.0019975688774138,0.0116522768512368,0.0100765917450189,0.013268718495965,0.0399121455848217,0.8078023195266724,0.1522855311632156,4.238095238095238,2.916,0.4942222222222223,0.667,0.26,0.3920555555555556,0.689,0.16,237.449928144,42,131,"The little man, somewhat unsteadily, went up to Marya Vassilyevna and held out his hand to her; following his example, the others shook hands, too, at parting, and went out one after another, and the swing-door squeaked and slammed nine times.",7910.0,13634.0,126.0925925925926,9.0,7.0,3.0,0.0,0.4942222222222223,0.667,0.26,0.3920555555555556,0.689,0.16
1180,132.0,0,0.0,id23,2090.0,7586.0,127.3,0.0,3.0,SM,0.0831536501646041,0.0539231747388839,0.2389698773622512,0.0102503970265388,0.5766392946243286,0.0274179950356483,0.0096455877646803,0.0373035259544849,0.8809987902641296,0.0816978439688682,4.857142857142857,2.672,0.7013333333333334,0.77,0.594,0.5363333333333333,0.627,0.388,35.109739425,7,132,"""Vassilyevna, get ready,"" Semyon called to her.",2090.0,7586.0,127.3,1.4177215189873418,3.0,3.0,0.0,0.7013333333333334,0.77,0.594,0.5363333333333333,0.627,0.388
1181,133.0,0,0.0,id23,372.0,372.0,144.0,0.0,0.0,SM,0.0593001767992973,0.0247423984110355,0.1478381007909774,0.01272838935256,0.7180678844451904,0.0108235273510217,0.026499530300498,0.2424658685922622,0.6470385789871216,0.1104956865310669,3.333333333333333,3.043333333333333,0.521,0.521,0.521,0.482,0.482,0.482,18.047551698,3,133,They set off.,372.0,372.0,144.0,0.6283783783783784,0.5878378378378377,3.0,0.0,0.521,0.521,0.521,0.482,0.482,0.482
1182,134.0,0,0.0,id23,1072.0,1072.0,152.8,1.0,0.0,SM,0.0244845952838659,0.0228164792060852,0.0084131518378853,0.0042502274736762,0.868201494216919,0.0038404469378292,0.0679935440421104,0.0556620992720127,0.8630291223526001,0.081308826804161,3.125,2.53875,0.5543333333333333,0.643,0.51,0.411,0.441,0.38,49.346533972,8,134,And again they went at a walking pace.,1072.0,1072.0,152.8,1.0,1.589403973509934,3.0,0.0,0.5543333333333333,0.643,0.51,0.411,0.441,0.38
1183,135.0,0,0.0,id23,5146.0,4810.0,134.30928571428572,6.0,5.0,SM,0.0506049543619155,0.1173045784235,0.3187043666839599,0.0112289516255259,0.3011925518512726,0.0107871759682893,0.1901774257421493,0.0516865700483322,0.9026141166687012,0.0456993244588375,4.555555555555555,3.009333333333333,0.585375,0.771,0.385,0.358,0.546,0.16,96.681345644,18,135,"""A little while back they were building a school here in their Nizhneye Gorodistche,"" said Semyon, turning round.",5146.0,4810.0,134.30928571428572,6.0,5.0,3.0,0.0,0.585375,0.771,0.385,0.358,0.546,0.16
1184,136.0,0,0.0,id23,1192.0,1216.0,83.65,1.0,1.0,SM,0.1654906570911407,0.7902228236198425,0.0203930418938398,0.000982733326964,0.0057474062778055,0.0106907747685909,0.0064725535921752,0.7371150851249695,0.2356686443090438,0.0272162910550832,3.0,2.15625,0.5194,0.67,0.138,0.41,0.8,0.222,52.199045514,8,136,"""It was a wicked thing that was done!""",1192.0,1216.0,83.65,1.0,1.0,3.0,0.0,0.5194,0.67,0.138,0.41,0.8,0.222
1185,137.0,0,0.0,id23,574.0,574.0,94.0,0.0,0.0,SM,0.0778028666973114,0.0246469415724277,0.0269835479557514,0.002849893644452,0.014295800589025,0.0064752278849482,0.8469457626342773,0.3180634379386902,0.6399086117744446,0.0420279949903488,3.5,1.93,,,,,,,13.343860565,2,137,"""Why, what?""",574.0,574.0,94.0,0.367816091954023,0.3908045977011494,3.0,0.0,,,,,,
1186,138.0,0,0.0,id23,4356.0,7224.0,147.75533333333334,6.0,5.0,SM,0.0249179750680923,0.0448247566819191,0.0033083604648709,0.0045497510582208,0.8725660443305969,0.0110930353403091,0.0387401655316352,0.1692140996456146,0.7932916283607483,0.0374942757189273,4.608695652173913,2.898695652173913,0.6224545454545455,0.765,0.458,0.4017272727272727,0.686,0.221,138.89572199,23,138,"""They say the president put a thousand in his pocket, and the school guardian another thousand in his, and the teacher five hundred.""",4356.0,7224.0,147.75533333333334,6.0,5.0,3.0,0.0,0.6224545454545455,0.765,0.458,0.4017272727272727,0.686,0.221
1187,139.0,0,0.0,id23,1630.0,1764.0,140.0,0.0,1.0,SM,0.0093277031555771,0.0446654260158538,0.0086302245035767,0.0136580280959606,0.6625127792358398,0.0322684235870838,0.2289374768733978,0.3992506563663482,0.5492914319038391,0.0514580383896827,4.428571428571429,2.7028571428571437,0.6115,0.765,0.365,0.38875,0.423,0.355,41.499154427,7,139,"""The whole school only cost a thousand.",1630.0,1764.0,140.0,1.431818181818182,1.0,3.0,0.0,0.6115,0.765,0.365,0.38875,0.423,0.355
1188,140.0,0,0.0,id23,1214.0,1416.0,144.4,1.0,1.0,SM,0.5703263282775879,0.3918972909450531,0.0090208919718861,0.0009115939610637,0.0204962790012359,0.0062784594483673,0.0010691665811464,0.895377516746521,0.0958550199866294,0.0087674343958497,4.857142857142857,3.0333333333333337,0.41425,0.827,0.042,0.46625,0.604,0.279,35.381475058,7,140,"It’s wrong to slander people, grandfather.",1214.0,1416.0,144.4,1.0,1.0,3.0,0.0,0.41425,0.827,0.042,0.46625,0.604,0.279
1189,141.0,0,0.0,id23,528.0,768.0,143.75,1.0,1.0,SM,0.3597068786621094,0.6025009155273438,0.0060426550917327,0.00076524913311,0.0190968550741672,0.0089976098388433,0.0028896608855575,0.8412082195281982,0.1403028666973114,0.0184889882802963,4.25,2.063333333333333,0.214,0.214,0.214,0.531,0.531,0.531,19.815284545,4,141,"That’s all nonsense.""",528.0,768.0,143.75,1.0,1.0,3.0,0.0,0.214,0.214,0.214,0.531,0.531,0.531
1190,142.0,0,0.0,id23,906.0,906.0,126.0,1.0,0.0,SM,0.0304768122732639,0.1092629507184028,0.0999897345900535,0.0031248920131474,0.2503831386566162,0.022962998598814,0.4837994277477264,0.2970581948757171,0.6675978302955627,0.0353440195322036,2.75,2.8233333333333337,0.67,0.67,0.67,0.548,0.548,0.548,16.521064403,4,142,"""I don’t know,...",906.0,906.0,126.0,1.0,0.6666666666666666,3.0,0.0,0.67,0.67,0.67,0.548,0.548,0.548
1191,143.0,0,0.0,id23,1234.0,1418.0,129.33333333333334,1.0,1.0,SM,0.0331098362803459,0.0379784069955349,0.0042794975452125,0.0033118783030658,0.9117451906204224,0.0052209477871656,0.0043543321080505,0.2566129565238952,0.7003943920135498,0.0429926067590713,3.2857142857142856,3.071428571428572,0.5950000000000001,0.663,0.551,0.3643333333333333,0.433,0.31,38.453587344,7,143,"I only tell you what folks say.""",1234.0,1418.0,129.33333333333334,1.0,1.0,3.0,0.0,0.5950000000000001,0.663,0.551,0.3643333333333333,0.433,0.31
1192,144.0,2,0.9846153846153848,id23,1842.0,2328.0,132.28571428571428,0.0,1.0,SM,0.2803800702095032,0.2654902338981628,0.0425888113677501,0.002520621754229,0.2871870100498199,0.1032052636146545,0.0186279527842998,0.4562049508094787,0.5267239212989807,0.0170710273087024,4.636363636363637,2.35,0.7445,0.857,0.67,0.3712499999999999,0.548,0.24,63.241529488,11,144,But it was clear that Semyon did not believe the schoolmistress.,1842.0,2328.0,132.28571428571428,2.095238095238096,1.0,3.0,0.9846153846153848,0.7445,0.857,0.67,0.3712499999999999,0.548,0.24
1193,145.0,2,1.0,id23,1376.0,1420.0,135.6,3.0,2.0,SM,0.7200537919998169,0.2217081785202026,0.0148100797086954,0.0013546760892495,0.0216048471629619,0.0105763608589768,0.0098921228200197,0.7642446756362915,0.2263724952936172,0.0093826875090599,4.166666666666667,2.473333333333333,0.6603333333333333,0.781,0.53,0.3976666666666666,0.548,0.275,36.962087751,6,145,The peasants did not believe her.,1376.0,1420.0,135.6,3.0,2.0,3.0,1.0,0.6603333333333333,0.781,0.53,0.3976666666666666,0.548,0.275
1194,146.0,2,1.0,id23,9502.0,10482.0,124.36363636363636,13.0,7.0,SM,0.0412394180893898,0.041650153696537,0.0026194283273071,0.0348451472818851,0.812910258769989,0.0211078580468893,0.0456276796758174,0.2536931037902832,0.6918658018112183,0.0544410422444343,4.232558139534884,2.535,0.6816842105263158,0.958,0.493,0.4032105263157894,0.665,0.221,257.59948782600003,43,146,"They always thought she received too large a salary, twenty-one roubles a month (five would have been enough), and that of the money that she collected from the children for the firewood and the watchman the greater part she kept for herself.",9502.0,10482.0,124.36363636363636,13.0,7.0,3.0,1.0,0.6816842105263158,0.958,0.493,0.4032105263157894,0.665,0.221
1195,147.0,2,1.0,id23,6386.0,8712.0,129.0681818181818,3.0,8.0,SM,0.2628293633460998,0.6987456679344177,0.0052143791690468,0.0048503088764846,0.0185041297227144,0.0080887340009212,0.0017674688715487,0.0795335248112678,0.8531714677810669,0.067294992506504,4.545454545454546,2.34939393939394,0.6746153846153846,0.93,0.52,0.4412307692307692,0.686,0.24,195.479573776,33,147,"The guardian thought the same as the peasants, and he himself made a profit off the firewood and received payments from the peasants for being a guardian—without the knowledge of the authorities.",6386.0,8712.0,129.0681818181818,3.0,8.0,3.0,1.0,0.6746153846153846,0.93,0.52,0.4412307692307692,0.686,0.24
1196,148.0,0,0.0,id23,782.0,932.0,109.66666666666669,1.0,1.0,SM,0.0248683206737041,0.0055046924389898,0.0018891872605308,0.7427023649215698,0.0410036966204643,0.0080627808347344,0.1759689450263977,0.0036241766065359,0.0719246491789817,0.9244511127471924,4.25,3.063333333333333,0.815,0.958,0.729,0.3803333333333333,0.518,0.27,23.74634433,4,148,"The forest, thank God!",782.0,932.0,109.66666666666669,1.0,1.0,3.0,0.0,0.815,0.958,0.729,0.3803333333333333,0.518,0.27
1197,149.0,0,0.0,id23,5076.0,5780.0,115.14285714285714,4.0,4.0,SM,0.041600652039051,0.0351204723119735,0.0201824251562356,0.0058707962743937,0.1860711723566055,0.0182963814586401,0.6928581595420837,0.0137423444539308,0.6291028261184692,0.3571548461914062,3.458333333333333,2.313913043478261,0.5465555555555556,0.67,0.398,0.323,0.48,0.236,149.567210849,24,149,"was behind them, and now it would be flat, open ground all the way to Vyazovye, and there was not far to go now.",5076.0,5780.0,115.14285714285714,4.0,4.0,3.0,0.0,0.5465555555555556,0.67,0.398,0.323,0.48,0.236
1198,150.0,0,0.0,id23,3500.0,4164.0,116.375,5.0,5.0,SM,0.0325151644647121,0.0489635057747364,0.3731501400470733,0.006635321304202,0.4581601917743683,0.0137859266251325,0.0667896345257759,0.0805786326527595,0.8495239019393921,0.0698975846171379,4.0,2.6225,0.6287142857142857,0.757,0.448,0.341,0.615,0.18,100.192657236,17,150,"They had to cross the river and then the railway line, and then Vyazovye was in sight.",3500.0,4164.0,116.375,5.0,5.0,3.0,0.0,0.6287142857142857,0.757,0.448,0.341,0.615,0.18
1199,151.0,0,0.0,id23,470.0,590.0,134.0,1.0,1.0,SM,0.1106993332505226,0.0314997769892215,0.3253680169582367,0.0044489544816315,0.3084165155887604,0.0239868592470884,0.1955805420875549,0.115696981549263,0.822210431098938,0.0620926804840564,3.75,2.87,0.6475,0.67,0.625,0.4644999999999999,0.689,0.24,25.82645508,4,151,"""Where are you driving?""",470.0,590.0,134.0,1.0,1.0,3.0,0.0,0.6475,0.67,0.625,0.4644999999999999,0.689,0.24
1200,152.0,0,0.0,id23,674.0,1022.0,139.16666666666666,2.0,2.0,SM,0.0126303667202591,0.0312612764537334,0.0154695780947804,0.0091213583946228,0.8072987794876099,0.0299569107592105,0.0942616164684295,0.1383764147758484,0.8028901219367981,0.0587333887815475,6.25,2.52,0.531,0.531,0.531,0.44,0.44,0.44,10.183492471,4,152,Marya Vassilyevna asked Semyon.,674.0,1022.0,139.16666666666666,2.0,2.0,3.0,0.0,0.531,0.531,0.531,0.44,0.44,0.44
1201,153.0,0,0.0,id23,1744.0,1502.0,149.75,2.0,0.0,SM,0.024897726252675,0.027272367849946,0.2445321381092071,0.0029087853617966,0.6799325346946716,0.0101715186610817,0.0102849015966057,0.0615924969315528,0.8549413084983826,0.0834662020206451,3.555555555555556,2.626666666666667,0.71225,0.828,0.625,0.40425,0.537,0.324,59.701965109,9,153,"""Take the road to the right to the bridge.""",1744.0,1502.0,149.75,2.0,2.4352941176470586,3.0,0.0,0.71225,0.828,0.625,0.40425,0.537,0.324
1202,154.0,0,0.0,id23,3128.0,4164.0,128.64285714285714,4.0,3.0,SM,0.034108716994524,0.0198806021362543,0.0154952500015497,0.0048195705749094,0.8708110451698303,0.0049298605881631,0.0499549396336078,0.0778635293245315,0.8373540043830872,0.084782563149929,2.875,2.7225,0.5506666666666667,0.662,0.48,0.3586666666666667,0.441,0.275,52.47815249,8,154,"""Why, we can go this way as well.",3128.0,4164.0,128.64285714285714,4.0,3.0,3.0,0.0,0.5506666666666667,0.662,0.48,0.3586666666666667,0.441,0.275
1203,155.0,0,0.0,id23,2420.0,1972.0,136.9,2.0,2.0,SM,0.0144526921212673,0.0877250805497169,0.0100314952433109,0.0019617932848632,0.8334708213806152,0.0235112868249416,0.0288468282669782,0.5073314309120178,0.4534476101398468,0.0392209775745868,3.4285714285714284,2.4483333333333337,0.4885,0.49,0.487,0.413,0.473,0.353,39.015022149,7,155,"It’s not deep enough to matter.""",2420.0,1972.0,136.9,2.0,2.0,3.0,0.0,0.4885,0.49,0.487,0.413,0.473,0.353
1204,156.0,0,0.0,id23,2784.0,9308.0,143.866,2.0,5.0,SM,0.1830209195613861,0.2369253784418106,0.1695982068777084,0.0062743197195231,0.3458660244941711,0.0529630035161972,0.0053522381931543,0.1955911368131637,0.750191867351532,0.0542170330882072,3.571428571428572,3.168333333333333,0.5065,0.67,0.071,0.5765,0.86,0.388,43.28798894,7,156,"""Mind you don’t drown the horse.""",2784.0,9308.0,143.866,2.0,5.0,3.0,0.0,0.5065,0.67,0.071,0.5765,0.86,0.388
1205,157.0,0,0.0,id23,274.0,274.0,127.0,0.0,0.0,SM,0.0510637313127517,0.0207381173968315,0.0257824584841728,0.0029588947072625,0.0157441906630992,0.0053682564757764,0.8783444166183472,0.2665855288505554,0.6435562968254089,0.0898582711815834,4.0,2.0,,,,,,,6.992508444,1,157,"""What?""",274.0,274.0,127.0,0.2142857142857142,0.1857142857142857,3.0,0.0,,,,,,
1206,158.0,0,0.0,id23,3738.0,3834.0,134.84615384615384,0.0,1.0,SM,0.1106421276926994,0.3264389336109161,0.2983685433864593,0.0047504217363893,0.1538309007883072,0.015980277210474,0.089988850057125,0.076382540166378,0.8651373982429504,0.0584801360964775,4.105263157894737,2.725,0.6413333333333333,0.74,0.552,0.3781111111111111,0.689,0.24,105.312267701,19,158,"""Look, Hanov is driving to the bridge,"" said Marya Vassilyevna, seeing the four horses far away to the right.",3738.0,3834.0,134.84615384615384,4.424657534246576,1.0,3.0,0.0,0.6413333333333333,0.74,0.552,0.3781111111111111,0.689,0.24
1207,159.0,0,0.0,id23,422.0,422.0,94.0,0.0,0.0,SM,0.0100442552939057,0.0273737590759992,0.0037853575777262,0.0051435679197311,0.929931938648224,0.0035988201852887,0.0201223567128181,0.049616452306509,0.8441061973571777,0.1062774062156677,2.4,2.986,0.728,0.786,0.67,0.3239999999999999,0.408,0.24,28.846334915,5,159,"""It is he, I think.""",422.0,422.0,94.0,1.1594202898550725,1.2318840579710144,3.0,0.0,0.728,0.786,0.67,0.3239999999999999,0.408,0.24
1208,160.0,0,0.0,id23,238.0,238.0,88.0,0.0,0.0,SM,0.0104588689282536,0.0170891508460044,0.0069172824732959,0.0052955169230699,0.9420369267463684,0.007690389174968,0.0105118621140718,0.1071653589606285,0.7042363882064819,0.1885981410741806,2.0,2.33,0.67,0.67,0.67,0.24,0.24,0.24,14.034611076,2,160,"""It is.",238.0,238.0,88.0,0.3768115942028985,0.4057971014492753,3.0,0.0,0.67,0.67,0.67,0.24,0.24,0.24
1209,161.0,0,0.0,id23,1068.0,948.0,130.5,3.0,0.0,SM,0.0068798237480223,0.0223330799490213,0.0036684572696685,0.0031012871768325,0.8029851913452148,0.032842606306076,0.1281895190477371,0.2788962125778198,0.6846415996551514,0.0364621989428997,3.25,2.6714285714285717,0.766,0.854,0.67,0.4576666666666667,0.555,0.27,46.844811155,8,161,So he didn’t find Bakvist at home.,1068.0,948.0,130.5,3.0,1.4857142857142858,3.0,0.0,0.766,0.854,0.67,0.4576666666666667,0.555,0.27
1210,162.0,0,0.0,id23,2422.0,4172.0,138.48399999999998,4.0,5.0,SM,0.0957134515047073,0.8704904317855835,0.0039473162032663,0.0007128706783987,0.0146242631599307,0.0072639719583094,0.0072476556524634,0.9720557928085328,0.0244264639914035,0.0035177341196686,3.142857142857143,3.237142857142857,0.5720000000000001,0.745,0.343,0.3445,0.472,0.24,42.871861453,7,162,What a pig-headed fellow he is.,2422.0,4172.0,138.48399999999998,4.0,5.0,3.0,0.0,0.5720000000000001,0.745,0.343,0.3445,0.472,0.24
1211,163.0,0,0.0,id23,932.0,1144.0,154.25,1.0,1.0,SM,0.3642031550407409,0.1806886345148086,0.168345496058464,0.0098152449354529,0.0415868945419788,0.1652795374393463,0.0700810477137565,0.02135456725955,0.3030453026294708,0.6756001114845276,3.8,2.415,0.698,0.757,0.618,0.315,0.389,0.229,28.083226846,5,163,Lord have mercy upon us!,932.0,1144.0,154.25,1.0,1.0,3.0,0.0,0.698,0.757,0.618,0.315,0.389,0.229
1212,164.0,0,0.0,id23,944.0,944.0,150.0,1.0,0.0,SM,0.0515298508107662,0.0358987413346767,0.0058841668069362,0.0043825292959809,0.4292022287845611,0.0073362798430025,0.4657661318778991,0.2083813399076461,0.7546342611312866,0.0369843728840351,3.5,2.5142857142857147,0.625,0.625,0.625,0.689,0.689,0.689,47.282224864,8,164,"He’s driven over there, and what for?",944.0,944.0,150.0,1.0,1.6153846153846154,3.0,0.0,0.625,0.625,0.625,0.689,0.689,0.689
1213,165.0,0,0.0,id23,1010.0,1176.0,142.0,0.0,1.0,SM,0.0065358229912817,0.0057806661352515,0.0043264026753604,0.0059914626181125,0.9105433225631714,0.004604869056493,0.0622174143791198,0.0442278869450092,0.8536984920501709,0.1020736843347549,3.25,2.825714285714286,0.571,0.763,0.48,0.3355,0.45,0.2,41.335512072,8,165,"It’s fully two miles nearer this way.""",1010.0,1176.0,142.0,1.900990099009901,1.0,3.0,0.0,0.571,0.763,0.48,0.3355,0.45,0.2
1214,166.0,1,0.9583333333333334,id23,1202.0,1056.0,142.125,1.0,1.0,SM,0.0353982038795948,0.1093174740672111,0.5598046183586121,0.0171878896653652,0.2157019823789596,0.0255318973213434,0.0370579026639461,0.0678152590990066,0.8005293607711792,0.1316553652286529,4.25,3.2375,0.7035,0.719,0.688,0.5085,0.625,0.392,23.579430778,4,166,They reached the river.,1202.0,1056.0,142.125,1.0,1.0,3.0,0.9583333333333334,0.7035,0.719,0.688,0.5085,0.625,0.392
1215,167.0,1,1.0,id23,3478.0,4398.0,134.317,7.0,4.0,SM,0.0158855430781841,0.0526275858283042,0.0530242957174778,0.0406285151839256,0.790500283241272,0.021291060373187,0.0260426849126815,0.0191213823854923,0.7460302710533142,0.2348482310771942,3.75,2.801666666666667,0.5941428571428571,0.885,0.385,0.3665714285714285,0.656,0.16,70.199391678,12,167,In the summer it was a little stream easily crossed by wading.,3478.0,4398.0,134.317,7.0,4.0,3.0,1.0,0.5941428571428571,0.885,0.385,0.3665714285714285,0.656,0.16
1216,168.0,1,1.0,id23,13672.0,16192.0,123.57575757575758,7.0,9.0,SM,0.0463952161371707,0.359000563621521,0.1456234455108642,0.0052519831806421,0.330348789691925,0.0467854179441928,0.0665945336222648,0.1385744959115982,0.7599948644638062,0.1014306247234344,3.644444444444445,2.9095454545454547,0.5918181818181818,0.908,0.208,0.3700454545454545,0.788,0.123,265.827082123,45,168,"It usually dried up in August, but now, after the spring floods, it was a river forty feet in breadth, rapid, muddy, and cold; on the bank and right up to the water there were fresh tracks of wheels, so it had been crossed here.",13672.0,16192.0,123.57575757575758,7.0,9.0,3.0,1.0,0.5918181818181818,0.908,0.208,0.3700454545454545,0.788,0.123
1217,169.0,0,0.0,id23,0.0,0.0,,0.0,0.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,2,169,"""Go on!""",454.80291970802926,607.3868613138687,20.12751382437514,0.3795620437956205,0.3795620437956205,3.0,0.0,0.51,0.51,0.51,0.441,0.441,0.441
1218,170.0,0,0.0,id23,4610.0,9608.0,131.25,2.0,3.0,SM,0.4834651350975036,0.003893056185916,0.5012674927711487,0.0018392301863059,0.0035171315539628,0.0030835166107863,0.0029345105867832,0.4134926795959472,0.5564157962799072,0.0300914831459522,4.1,2.7288888888888887,0.4191111111111111,0.729,0.12,0.531,0.97,0.133,98.238356628,20,170,"shouted Semyon angrily and anxiously, tugging violently at the reins and jerking his elbows as a bird does its wings.",4610.0,9608.0,131.25,2.0,3.0,3.0,0.0,0.4191111111111111,0.729,0.12,0.531,0.97,0.133
1219,171.0,0,0.0,id23,0.0,0.0,,0.0,0.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,2,171,"""Go on!""",471.3125,636.78125,21.718510890151517,0.40625,0.40625,3.0,0.0,0.51,0.51,0.51,0.441,0.441,0.441
1220,172.0,1,0.9941176470588236,id23,6036.0,7916.0,135.72,8.0,7.0,SM,0.0156767256557941,0.1117437407374382,0.0225797966122627,0.3196607530117035,0.4904021918773651,0.0335930921137332,0.0063437642529606,0.0258376952260732,0.796820342540741,0.1773420721292495,3.676470588235294,2.6571875,0.5994545454545455,0.823,0.28,0.4345454545454545,0.778,0.123,196.588677444,34,172,"The horse went on into the water up to his belly and stopped, but at once went on again with an effort, and Marya Vassilyevna was aware of a keen chilliness in her feet.",6036.0,7916.0,135.72,8.0,7.0,3.0,0.9941176470588236,0.5994545454545455,0.823,0.28,0.4345454545454545,0.778,0.123
1221,173.0,0,0.0,id23,202.0,316.0,144.0,0.0,1.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,2,173,"""Go on!""",202.0,316.0,144.0,0.3149606299212598,1.0,3.0,0.0,0.51,0.51,0.51,0.441,0.441,0.441
1222,174.0,0,0.0,id23,580.0,884.0,153.0,1.0,1.0,SM,0.1589977741241455,0.1539725363254547,0.0170776061713695,0.0235416237264871,0.6036757826805115,0.0194220561534166,0.0233126152306795,0.0427788123488426,0.7184494733810425,0.2387716323137283,3.2,3.088,0.4845,0.74,0.229,0.7595000000000001,0.925,0.594,30.148893595,5,174,"she, too, shouted, getting up.",580.0,884.0,153.0,1.0,1.0,3.0,0.0,0.4845,0.74,0.229,0.7595000000000001,0.925,0.594
1223,175.0,0,0.0,id23,384.0,384.0,148.0,0.0,0.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461350455880165,0.5927979946136475,0.3610669374465942,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,2,175,"""Go on!""",384.0,384.0,148.0,0.3404255319148936,0.3191489361702128,3.0,0.0,0.51,0.51,0.51,0.441,0.441,0.441
1224,176.0,0,0.0,id23,1038.0,27818.0,141.2,0.0,1.0,SM,0.1706384420394897,0.2780948877334595,0.1295568495988845,0.0076736859045922,0.3516996502876282,0.0240711569786071,0.0382652841508388,0.2420981228351593,0.6951560378074646,0.0627457797527313,3.1666666666666665,2.9166666666666665,0.651,0.74,0.562,0.4605,0.594,0.327,39.098770429,6,176,They got out on the bank.,1038.0,27818.0,141.2,1.1811023622047243,1.0,3.0,0.0,0.651,0.74,0.562,0.4605,0.594,0.327
