,category,proportion,RECORDING_SESSION_LABEL,IA_DWELL_TIME,IA_REGRESSION_PATH_DURATION,IA_AVERAGE_FIX_PUPIL_SIZE,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT_FULL_COUNT,word,story,anger,disgust,fear,joy,neutral,sadness,surprise,negative,neutral,positive,word_length,concreteness,valence_avg,valence_max,valence_min,arousal_avg,arousal_max,arousal_min,Unnamed: 0,0,IA_DWELL_TIME_SMOOTHED,IA_REGRESSION_PATH_DURATION_SMOOTHED,IA_AVERAGE_FIX_PUPIL_SIZE_SMOOTHED,IA_REGRESSION_IN_COUNT_SMOOTHED,IA_REGRESSION_OUT_FULL_COUNT_SMOOTHED,engagement_score
109.0,0,0.0,22,304.0,304.0,316.0,0.0,0.0,4,SM,0.643446147441864,0.12575499713420868,0.1501847207546234,0.006873033940792084,0.029461635276675224,0.01965281367301941,0.024626698344945908,0.2018062025308609,0.6970857381820679,0.1011081114411354,3.25,3.3,0.719,0.719,0.719,0.429,0.429,0.429,109,"""Look out, old man!""",304.0,304.0,316.0,0.5454545454545455,0.6060606060606061,2.71
110.0,0,0.0,22,2156.0,2866.0,297.75,2.0,3.0,20,SM,0.004434719681739807,0.02519422397017479,0.006365484092384577,0.0024421135894954205,0.00782034732401371,0.0012132852571085095,0.952529788017273,0.7620565295219421,0.2249042093753814,0.0130392368882894,4.608695652173913,2.5586363636363636,0.5301666666666667,0.875,0.125,0.43383333333333335,0.875,0.16,110,"A little pock-marked man with a black beard, who was quite drunk, was suddenly surprised by something and began using bad language.",2156.0,2866.0,297.75,2.0,3.0,2.71
111.0,0,0.0,22,1292.0,1416.0,280.8333333333333,2.0,2.0,6,SM,0.4239908754825592,0.3122197091579437,0.04505176842212677,0.004073272924870253,0.04835917055606842,0.012214278802275658,0.15409092605113983,0.569293200969696,0.4122355282306671,0.0184711627662181,4.0,2.684285714285714,0.6355,0.67,0.601,0.4085,0.577,0.24,111,"""What are you swearing at, you there?""",1292.0,1416.0,280.8333333333333,2.0,2.0,2.71
112.0,0,0.0,22,1658.0,1950.0,278.1875,4.0,4.0,9,SM,0.9076128602027893,0.04399165138602257,0.0066070957109332085,0.000982937403023243,0.029784351587295532,0.006123492028564215,0.004897641949355602,0.3802493512630462,0.5938565135002136,0.0258940923959016,5.0,2.645,0.571,0.67,0.48,0.295,0.435,0.23,112,"Semyon, who was sitting some way off, responded angrily.",1658.0,1950.0,278.1875,4.0,4.0,2.71
113.0,0,0.0,22,364.0,364.0,282.0,0.0,0.0,6,SM,0.4087557792663574,0.3982451260089874,0.12107416242361069,0.0024217700120061636,0.03207417204976082,0.013780170120298862,0.02364889346063137,0.1424640715122223,0.8094894886016846,0.0480464585125446,3.2857142857142856,2.968571428571429,0.7196666666666666,0.854,0.635,0.4326666666666667,0.548,0.269,113,"""Don’t you see the young lady?""",364.0,364.0,282.0,0.9428571428571428,1.0285714285714285,2.71
114.0,0,0.0,22,238.0,238.0,272.0,0.0,0.0,3,SM,0.25278767943382263,0.16991853713989258,0.0273505337536335,0.04789009690284729,0.0643843412399292,0.008957227692008018,0.4287116229534149,0.0445390827953815,0.7181334495544434,0.237327441573143,4.0,2.973333333333333,0.854,0.854,0.854,0.481,0.481,0.481,114,"""The young lady!""",238.0,238.0,272.0,0.5373134328358209,0.5373134328358209,2.71
115.0,0,0.0,22,382.0,508.0,257.0,1.0,1.0,5,SM,0.008406048640608788,0.981913149356842,0.001241476507857442,0.0009672493324615061,0.004981955047696829,0.0012580911861732602,0.0012320864479988813,0.2931801676750183,0.6699028015136719,0.0369170308113098,6.0,3.446,0.47850000000000004,0.557,0.4,0.4415,0.587,0.296,115,someone mimicked in another corner.,382.0,508.0,257.0,1.0,1.0,2.71
116.0,0,0.0,22,324.0,324.0,251.0,1.0,0.0,2,SM,0.11602352559566498,0.02457183040678501,0.010344945825636387,0.024293143302202225,0.6380543112754822,0.011811155825853348,0.1749010533094406,0.0704458802938461,0.7789668440818787,0.1505872458219528,5.5,4.93,0.224,0.224,0.224,0.439,0.439,0.439,116,"""Swinish crow!""",324.0,324.0,251.0,1.0,0.36363636363636365,2.71
117.0,5,0.9821428571428572,22,1116.0,1440.0,291.875,1.0,2.0,8,SM,0.07727672159671783,0.13591891527175903,0.1480175405740738,0.004501344170421362,0.5786638259887695,0.022190891206264496,0.03343072161078453,0.495923101902008,0.473225474357605,0.0308513920754194,4.555555555555555,2.8333333333333335,0.41274999999999995,0.571,0.255,0.401,0.667,0.16,117,"""We meant nothing..."" said the little man in confusion.",1116.0,1440.0,291.875,1.0,2.0,2.71
118.0,0,0.0,22,750.0,586.0,325.0,1.0,0.0,4,SM,0.18416233360767365,0.06913458555936813,0.11035708338022232,0.013714942149817944,0.3514324128627777,0.2657162845134735,0.005482426844537258,0.1812219768762588,0.7101584672927856,0.1086195483803749,3.5,2.875,0.42200000000000004,0.552,0.292,0.5105,0.608,0.413,118,"""I beg your pardon.",750.0,586.0,325.0,1.0,0.48,2.71
119.0,0,0.0,22,1032.0,1196.0,320.5,0.0,1.0,11,SM,0.13138635456562042,0.16749721765518188,0.0028468570671975613,0.01889580488204956,0.6576336622238159,0.01635005511343479,0.005390032194554806,0.0570660680532455,0.7847796678543091,0.1581542044878006,3.6363636363636362,2.7436363636363637,0.7373333333333333,0.854,0.514,0.559,0.608,0.481,119,We pay with our money and the young lady with hers.,1032.0,1196.0,320.5,2.0428571428571427,1.0,2.71
120.0,0,0.0,22,140.0,140.0,299.0,1.0,0.0,1,SM,0.01522102765738964,0.004062250722199678,0.003251809161156416,0.6823633313179016,0.22760111093521118,0.010717306286096573,0.05678315460681915,0.0029799425974488,0.1213275492191314,0.8756924867630005,5.5,2.54,0.813,0.938,0.688,0.3015,0.368,0.235,120,"Good-morning!""",140.0,140.0,299.0,1.0,0.2375,2.71
121.0,0,0.0,22,376.0,516.0,300.5,0.0,1.0,4,SM,0.008502854034304619,0.006019119638949633,0.005338253919035196,0.30376768112182617,0.6476448774337769,0.01058450061827898,0.018142692744731903,0.0147564094513654,0.5855006575584412,0.3997429013252258,7.2,2.718,0.721,0.938,0.537,0.3253333333333333,0.373,0.235,121,"""Good-morning,"" answered the schoolmistress.",376.0,516.0,300.5,0.9156626506024095,1.0,2.71
122.0,0,0.0,22,1580.0,1762.0,284.8,2.0,1.0,6,SM,0.012691444717347622,0.016665345057845116,0.0021488149650394917,0.7406960725784302,0.2000654637813568,0.010285218246281147,0.01744769886136055,0.0033267433755099,0.0817084312438964,0.9149648547172546,4.333333333333333,2.6550000000000002,0.958,0.958,0.958,0.353,0.353,0.353,122,"""And we thank you most feelingly.""",1580.0,1762.0,284.8,2.0,1.0,2.71
123.0,0,0.0,22,5440.0,8120.0,360.6085,6.0,7.0,26,SM,0.06823430210351944,0.40277817845344543,0.004070245660841465,0.1260564774274826,0.35813194513320923,0.03186248987913132,0.008866301737725735,0.1079808920621872,0.6900863647460938,0.2019327729940414,5.115384615384615,2.7729166666666667,0.597,0.939,0.177,0.4378333333333333,0.657,0.163,123,"Marya Vassilyevna drank her tea with satisfaction, and she, too, began turning red like the peasants, and fell to thinking again about firewood, about the watchman....",5440.0,8120.0,360.6085,6.0,7.0,2.71
124.0,0,0.0,22,3400.0,4590.0,322.916,7.0,6.0,13,SM,0.029852254316210747,0.1558992713689804,0.02218361385166645,0.008923918940126896,0.7132527232170105,0.027505401521921158,0.042382821440696716,0.0930240228772163,0.8442490100860596,0.0627268329262733,4.466666666666667,2.8984615384615386,0.6383333333333333,0.76,0.551,0.29133333333333333,0.429,0.17,124,"""Stay, old man,"" she heard from the next table, ""it’s the schoolmistress from Vyazovye....",3400.0,4590.0,322.916,7.0,6.0,2.71
125.0,0,0.0,22,890.0,890.0,315.5,0.0,0.0,8,SM,0.012777067720890045,0.04164455831050873,0.00379058625549078,0.4667697846889496,0.45544925332069397,0.006099302787333727,0.013469470664858818,0.0045637865550816,0.1050144433975219,0.8904217481613159,3.111111111111111,2.75875,0.8523333333333333,0.938,0.765,0.4033333333333333,0.481,0.361,125,"We know her; she’s a good young lady.""",890.0,890.0,315.5,1.7333333333333334,1.7333333333333334,2.71
126.0,0,0.0,22,194.0,252.0,316.0,1.0,1.0,3,SM,0.39740291237831116,0.03738536313176155,0.00975138321518898,0.23611171543598175,0.2875616252422333,0.006752537563443184,0.02503446862101555,0.0070241051726043,0.2287755906581878,0.7642003893852234,3.25,3.033333333333333,0.74,0.74,0.74,0.352,0.352,0.352,126,"""She’s all right!""",194.0,252.0,316.0,1.0,1.0,2.71
127.0,0,0.0,22,1030.0,2490.0,325.0,1.0,2.0,10,SM,0.1920906901359558,0.2540767192840576,0.1561082899570465,0.0038243343587964773,0.20400255918502808,0.02314659208059311,0.16675086319446564,0.1632626503705978,0.7703527808189392,0.0663844868540763,4.916666666666667,2.856666666666667,0.530375,0.67,0.265,0.4085,0.951,0.189,127,"The swing-door was continually banging, some coming in, others going out.",1030.0,2490.0,325.0,1.0,2.0,2.71
128.0,0,0.0,22,3296.0,3664.0,327.7735714285714,5.0,5.0,20,SM,0.019089212641119957,0.11645562201738358,0.012245644815266132,0.012587093748152256,0.7459868788719177,0.023365341126918793,0.07027018070220947,0.1337999105453491,0.8139714598655701,0.0522286221385002,4.75,2.5175,0.6203333333333334,0.812,0.449,0.39233333333333337,0.765,0.222,128,"Marya Vassilyevna sat on, thinking all the time of the same things, while the concertina went on playing and playing.",3296.0,3664.0,327.7735714285714,5.0,5.0,2.71
129.0,1,0.9870967741935484,22,3338.0,3830.0,427.28125,3.0,3.0,29,SM,0.05397072806954384,0.08722592145204544,0.02588980831205845,0.023163877427577972,0.5837549567222595,0.04696102440357208,0.17903366684913635,0.0238755922764539,0.759853720664978,0.216270700097084,4.172413793103448,2.5393103448275864,0.587,0.885,0.143,0.3266428571428572,0.478,0.23,129,"The patches of sunshine had been on the floor, then they passed to the counter, to the wall, and disappeared altogether; so by the sun it was past midday.",3338.0,3830.0,427.28125,3.0,3.0,2.71
130.0,0,0.0,22,804.0,952.0,417.6,1.0,1.0,11,SM,0.01285812072455883,0.06416017562150955,0.012003078125417233,0.03705542907118797,0.856419563293457,0.005343398079276085,0.012160345911979675,0.2897630035877228,0.6844655275344849,0.0257715452462434,4.090909090909091,2.4863636363636363,0.6285,0.77,0.51,0.35133333333333333,0.594,0.17,130,The peasants at the next table were getting ready to go.,804.0,952.0,417.6,1.0,1.0,2.71
131.0,0,0.0,22,4984.0,5900.0,347.3940909090909,6.0,5.0,41,SM,0.01384682022035122,0.042633164674043655,0.9065248966217041,0.001997568877413869,0.01165227685123682,0.010076591745018959,0.013268718495965004,0.0399121455848217,0.8078023195266724,0.1522855311632156,4.595238095238095,2.916,0.4942222222222223,0.667,0.26,0.3920555555555556,0.689,0.16,131,"The little man, somewhat unsteadily, went up to Marya Vassilyevna and held out his hand to her; following his example, the others shook hands, too, at parting, and went out one after another, and the swing-door squeaked and slammed nine times.",4984.0,5900.0,347.3940909090909,6.0,5.0,2.71
132.0,0,0.0,22,416.0,1000.0,325.0,0.0,1.0,7,SM,0.08315365016460419,0.05392317473888397,0.23896987736225128,0.010250397026538849,0.5766392946243286,0.027417995035648346,0.009645587764680386,0.0373035259544849,0.8809987902641296,0.0816978439688682,5.142857142857143,2.6719999999999997,0.7013333333333334,0.77,0.594,0.5363333333333333,0.627,0.388,132,"""Vassilyevna, get ready,"" Semyon called to her.",416.0,1000.0,325.0,0.8580645161290322,1.0,2.71
133.0,0,0.0,22,420.0,420.0,334.5,1.0,0.0,3,SM,0.05930017679929733,0.024742398411035538,0.14783810079097748,0.012728389352560043,0.7180678844451904,0.010823527351021767,0.02649953030049801,0.2424658685922622,0.6470385789871216,0.1104956865310669,3.3333333333333335,3.0433333333333334,0.521,0.521,0.521,0.482,0.482,0.482,133,They set off.,420.0,420.0,334.5,1.0,0.3673469387755102,2.71
134.0,0,0.0,22,850.0,1390.0,343.875,2.0,2.0,8,SM,0.02448459528386593,0.022816479206085205,0.00841315183788538,0.004250227473676205,0.868201494216919,0.003840446937829256,0.06799354404211044,0.0556620992720127,0.8630291223526001,0.081308826804161,3.75,2.53875,0.5543333333333333,0.643,0.51,0.41100000000000003,0.441,0.38,134,And again they went at a walking pace.,850.0,1390.0,343.875,2.0,2.0,2.71
135.0,0,0.0,22,1728.0,1972.0,348.625,0.0,1.0,18,SM,0.05060495436191559,0.11730457842350006,0.31870436668395996,0.011228951625525951,0.3011925518512726,0.010787175968289375,0.19017742574214935,0.0516865700483322,0.9026141166687012,0.0456993244588375,5.055555555555555,3.009333333333333,0.585375,0.771,0.385,0.358,0.546,0.16,135,"""A little while back they were building a school here in their Nizhneye Gorodistche,"" said Semyon, turning round.",1728.0,1972.0,348.625,2.25,1.0,2.71
136.0,0,0.0,22,784.0,784.0,307.5,0.0,0.0,8,SM,0.16549065709114075,0.7902228236198425,0.020393041893839836,0.0009827333269640803,0.005747406277805567,0.010690774768590927,0.006472553592175245,0.7371150851249695,0.2356686443090438,0.0272162910550832,3.5,2.15625,0.5194,0.67,0.138,0.41,0.8,0.222,136,"""It was a wicked thing that was done!""",784.0,784.0,307.5,1.170731707317073,1.0406504065040652,2.71
137.0,0,0.0,22,0.0,0.0,,0.0,0.0,2,SM,0.0778028666973114,0.02464694157242775,0.02698354795575142,0.002849893644452095,0.01429580058902502,0.006475227884948254,0.8469457626342773,0.3180634379386902,0.6399086117744446,0.0420279949903488,3.5,1.9300000000000002,,,,,,,137,"""Why, what?""",266.8,336.3058823529412,76.36470588235294,0.3058823529411765,0.3058823529411765,2.71
138.0,0,0.0,22,4015.0,5431.0,313.53333333333336,4.0,4.0,23,SM,0.024917975068092346,0.0448247566819191,0.0033083604648709297,0.004549751058220863,0.8725660443305969,0.011093035340309143,0.038740165531635284,0.1692140996456146,0.7932916283607483,0.0374942757189273,4.608695652173913,2.898695652173913,0.6224545454545455,0.765,0.458,0.40172727272727277,0.686,0.221,138,"""They say the president put a thousand in his pocket, and the school guardian another thousand in his, and the teacher five hundred.""",4015.0,5431.0,313.53333333333336,4.0,4.0,2.71
139.0,0,0.0,22,1060.0,1046.0,312.25,2.0,1.0,7,SM,0.009327703155577183,0.04466542601585388,0.008630224503576756,0.013658028095960617,0.6625127792358398,0.032268423587083817,0.22893747687339783,0.3992506563663482,0.5492914319038391,0.0514580383896827,4.428571428571429,2.7028571428571433,0.6115,0.765,0.365,0.38875,0.423,0.355,139,"""The whole school only cost a thousand.",1060.0,1046.0,312.25,2.0,1.0,2.71
140.0,0,0.0,22,1154.0,1240.0,306.5,3.0,2.0,6,SM,0.5703263282775879,0.3918972909450531,0.009020891971886158,0.0009115939610637724,0.020496279001235962,0.006278459448367357,0.001069166581146419,0.895377516746521,0.0958550199866294,0.0087674343958497,5.0,3.0333333333333337,0.41425,0.827,0.042,0.46625,0.604,0.279,140,"It’s wrong to slander people, grandfather.",1154.0,1240.0,306.5,3.0,2.0,2.71
141.0,0,0.0,22,912.0,1010.0,329.1666666666667,1.0,2.0,3,SM,0.3597068786621094,0.6025009155273438,0.00604265509173274,0.0007652491331100464,0.01909685507416725,0.008997609838843346,0.0028896608855575323,0.8412082195281982,0.1403028666973114,0.0184889882802963,4.25,2.063333333333333,0.214,0.214,0.214,0.531,0.531,0.531,141,"That’s all nonsense.""",912.0,1010.0,329.1666666666667,1.0,2.0,2.71
142.0,0,0.0,22,476.0,390.0,337.75,0.0,0.0,3,SM,0.03047681227326393,0.10926295071840286,0.09998973459005356,0.0031248920131474733,0.2503831386566162,0.02296299859881401,0.48379942774772644,0.2970581948757171,0.6675978302955627,0.0353440195322036,2.75,2.8233333333333337,0.67,0.67,0.67,0.548,0.548,0.548,142,"""I don’t know,...",476.0,390.0,337.75,0.6055045871559633,0.6055045871559633,2.71
143.0,0,0.0,22,930.0,1836.0,344.5,2.0,2.0,7,SM,0.03310983628034592,0.0379784069955349,0.004279497545212507,0.003311878303065896,0.9117451906204224,0.005220947787165642,0.004354332108050585,0.2566129565238952,0.7003943920135498,0.0429926067590713,3.4285714285714284,3.0714285714285716,0.5950000000000001,0.663,0.551,0.36433333333333334,0.433,0.31,143,"I only tell you what folks say.""",930.0,1836.0,344.5,2.0,2.0,2.71
144.0,0,0.0,22,1560.0,1994.0,328.0,1.0,2.0,11,SM,0.2803800702095032,0.26549023389816284,0.04258881136775017,0.0025206217542290688,0.28718701004981995,0.10320526361465454,0.01862795278429985,0.4562049508094787,0.5267239212989807,0.0170710273087024,4.818181818181818,2.35,0.7445,0.857,0.67,0.37124999999999997,0.548,0.24,144,But it was clear that Semyon did not believe the schoolmistress.,1560.0,1994.0,328.0,1.0,2.0,2.71
145.0,0,0.0,22,850.0,850.0,324.5,1.0,0.0,6,SM,0.7200537919998169,0.22170817852020264,0.014810079708695412,0.0013546760892495513,0.02160484716296196,0.010576360858976841,0.009892122820019722,0.7642446756362915,0.2263724952936172,0.0093826875090599,4.5,2.473333333333333,0.6603333333333333,0.781,0.53,0.39766666666666667,0.548,0.275,145,The peasants did not believe her.,850.0,850.0,324.5,1.0,1.1029411764705883,2.71
146.0,0,0.0,22,5668.0,7158.0,314.11538461538464,8.0,9.0,41,SM,0.0412394180893898,0.04165015369653702,0.002619428327307105,0.03484514728188515,0.812910258769989,0.021107858046889305,0.04562767967581749,0.2536931037902832,0.6918658018112183,0.0544410422444343,4.534883720930233,2.535,0.6816842105263158,0.958,0.493,0.40321052631578946,0.665,0.221,146,"They always thought she received too large a salary, twenty-one roubles a month (five would have been enough), and that of the money that she collected from the children for the firewood and the watchman the greater part she kept for herself.",5668.0,7158.0,314.11538461538464,8.0,9.0,2.71
147.0,0,0.0,22,4554.0,5536.0,294.88235294117646,3.0,5.0,31,SM,0.26282936334609985,0.6987456679344177,0.005214379169046879,0.0048503088764846325,0.018504129722714424,0.00808873400092125,0.0017674688715487719,0.0795335248112678,0.8531714677810669,0.067294992506504,4.878787878787879,2.3493939393939396,0.6746153846153846,0.93,0.52,0.44123076923076926,0.686,0.24,147,"The guardian thought the same as the peasants, and he himself made a profit off the firewood and received payments from the peasants for being a guardian—without the knowledge of the authorities.",4554.0,5536.0,294.88235294117646,3.0,5.0,2.71
148.0,0,0.0,22,550.0,550.0,280.0,1.0,0.0,4,SM,0.024868320673704147,0.005504692438989878,0.001889187260530889,0.7427023649215698,0.041003696620464325,0.00806278083473444,0.1759689450263977,0.0036241766065359,0.0719246491789817,0.9244511127471924,4.25,3.063333333333333,0.815,0.958,0.729,0.38033333333333336,0.518,0.27,148,"The forest, thank God!",550.0,550.0,280.0,1.0,0.563758389261745,2.71
149.0,0,0.0,22,2454.0,2780.0,291.7,2.0,3.0,24,SM,0.041600652039051056,0.03512047231197357,0.020182425156235695,0.005870796274393797,0.18607117235660553,0.0182963814586401,0.6928581595420837,0.0137423444539308,0.6291028261184692,0.3571548461914062,3.5416666666666665,2.313913043478261,0.5465555555555556,0.67,0.398,0.323,0.48,0.236,149,"was behind them, and now it would be flat, open ground all the way to Vyazovye, and there was not far to go now.",2454.0,2780.0,291.7,2.0,3.0,2.71
150.0,0,0.0,22,554.0,554.0,279.25,0.0,0.0,17,SM,0.03251516446471214,0.048963505774736404,0.37315014004707336,0.00663532130420208,0.4581601917743683,0.01378592662513256,0.06678963452577591,0.0805786326527595,0.8495239019393921,0.0698975846171379,4.0,2.6225,0.6287142857142857,0.757,0.448,0.341,0.615,0.18,150,"They had to cross the river and then the railway line, and then Vyazovye was in sight.",554.0,554.0,279.25,1.837837837837838,2.0675675675675675,2.71
151.0,0,0.0,22,0.0,0.0,,0.0,0.0,4,SM,0.11069933325052261,0.03149977698922157,0.3253680169582367,0.004448954481631517,0.3084165155887604,0.023986859247088432,0.19558054208755493,0.115696981549263,0.822210431098938,0.0620926804840564,4.5,2.87,0.6475,0.67,0.625,0.46449999999999997,0.689,0.24,151,"""Where are you driving?""",447.027027027027,535.7297297297297,77.30397762015409,0.5135135135135134,0.5405405405405405,2.71
152.0,0,0.0,22,0.0,0.0,,0.0,0.0,4,SM,0.01263036672025919,0.031261276453733444,0.015469578094780445,0.009121358394622803,0.8072987794876099,0.029956910759210587,0.09426161646842957,0.1383764147758484,0.8028901219367981,0.0587333887815475,6.75,2.52,0.531,0.531,0.531,0.44,0.44,0.44,152,Marya Vassilyevna asked Semyon.,408.8495575221239,516.3185840707964,101.83992712129098,0.4247787610619469,0.46017699115044247,2.71
153.0,0,0.0,22,790.0,790.0,271.5,0.0,0.0,9,SM,0.024897726252675056,0.027272367849946022,0.24453213810920715,0.0029087853617966175,0.6799325346946716,0.010171518661081791,0.010284901596605778,0.0615924969315528,0.8549413084983826,0.0834662020206451,3.5555555555555554,2.626666666666667,0.71225,0.828,0.625,0.40425,0.537,0.324,153,"""Take the road to the right to the bridge.""",790.0,790.0,271.5,0.9759036144578312,0.9759036144578312,2.71
154.0,0,0.0,22,536.0,822.0,274.25,1.0,1.0,8,SM,0.034108716994524,0.01988060213625431,0.01549525000154972,0.004819570574909449,0.8708110451698303,0.0049298605881631374,0.049954939633607864,0.0778635293245315,0.8373540043830872,0.084782563149929,2.875,2.7225,0.5506666666666667,0.662,0.48,0.3586666666666667,0.441,0.275,154,"""Why, we can go this way as well.",536.0,822.0,274.25,1.0,1.0,2.71
155.0,0,0.0,22,1434.0,1632.0,282.5,4.0,2.0,6,SM,0.014452692121267319,0.08772508054971695,0.010031495243310928,0.0019617932848632336,0.8334708213806152,0.023511286824941635,0.028846828266978264,0.5073314309120178,0.4534476101398468,0.0392209775745868,3.5714285714285716,2.4483333333333337,0.4885,0.49,0.487,0.413,0.473,0.353,155,"It’s not deep enough to matter.""",1434.0,1632.0,282.5,4.0,2.0,2.71
156.0,0,0.0,22,678.0,1922.0,327.5,1.0,2.0,6,SM,0.1830209195613861,0.2369253784418106,0.16959820687770844,0.0062743197195231915,0.34586602449417114,0.052963003516197205,0.005352238193154335,0.1955911368131637,0.750191867351532,0.0542170330882072,3.5714285714285716,3.1683333333333334,0.5065,0.67,0.071,0.5765,0.86,0.388,156,"""Mind you don’t drown the horse.""",678.0,1922.0,327.5,1.0,2.0,2.71
157.0,0,0.0,22,128.0,368.0,350.0,0.0,1.0,1,SM,0.05106373131275177,0.020738117396831512,0.02578245848417282,0.002958894707262516,0.01574419066309929,0.005368256475776434,0.8783444166183472,0.2665855288505554,0.6435562968254089,0.0898582711815834,4.0,2.0,,,,,,,157,"""What?""",128.0,368.0,350.0,0.16417910447761194,1.0,2.71
158.0,0,0.0,22,2472.0,3284.0,335.3181818181818,4.0,3.0,19,SM,0.11064212769269943,0.32643893361091614,0.29836854338645935,0.004750421736389399,0.1538309007883072,0.015980277210474014,0.08998885005712509,0.076382540166378,0.8651373982429504,0.0584801360964775,4.473684210526316,2.725,0.6413333333333333,0.74,0.552,0.3781111111111111,0.689,0.24,158,"""Look, Hanov is driving to the bridge,"" said Marya Vassilyevna, seeing the four horses far away to the right.",2472.0,3284.0,335.3181818181818,4.0,3.0,2.71
159.0,0,0.0,22,690.0,1348.0,343.0,1.0,2.0,5,SM,0.010044255293905735,0.02737375907599926,0.003785357577726245,0.00514356791973114,0.9299319386482239,0.003598820185288787,0.020122356712818146,0.049616452306509,0.8441061973571777,0.1062774062156677,2.4,2.9859999999999998,0.728,0.786,0.67,0.32399999999999995,0.408,0.24,159,"""It is he, I think.""",690.0,1348.0,343.0,1.0,2.0,2.71
160.0,0,0.0,22,212.0,212.0,289.0,0.0,0.0,2,SM,0.01045886892825365,0.017089150846004486,0.006917282473295927,0.005295516923069954,0.9420369267463684,0.007690389174968004,0.010511862114071846,0.1071653589606285,0.7042363882064819,0.1885981410741806,2.0,2.33,0.67,0.67,0.67,0.24,0.24,0.24,160,"""It is.",212.0,212.0,289.0,0.4516129032258064,0.41935483870967744,2.71
161.0,0,0.0,22,522.0,522.0,279.3333333333333,0.0,0.0,7,SM,0.006879823748022318,0.02233307994902134,0.003668457269668579,0.0031012871768325567,0.8029851913452148,0.03284260630607605,0.12818951904773712,0.2788962125778198,0.6846415996551514,0.0364621989428997,3.375,2.6714285714285713,0.766,0.854,0.67,0.4576666666666667,0.555,0.27,161,So he didn’t find Bakvist at home.,522.0,522.0,279.3333333333333,1.1111111111111112,1.2222222222222223,2.71
162.0,0,0.0,22,630.0,630.0,357.0,2.0,0.0,4,SM,0.09571345150470734,0.8704904317855835,0.003947316203266382,0.0007128706783987582,0.014624263159930706,0.007263971958309412,0.007247655652463436,0.9720557928085328,0.0244264639914035,0.0035177341196686,3.4285714285714284,3.237142857142857,0.5720000000000001,0.745,0.343,0.3445,0.472,0.24,162,What a pig-headed fellow he is.,630.0,630.0,357.0,2.0,0.6557377049180328,2.71
163.0,0,0.0,22,546.0,528.0,394.6666666666667,2.0,1.0,5,SM,0.36420315504074097,0.18068863451480865,0.16834549605846405,0.009815244935452938,0.041586894541978836,0.1652795374393463,0.07008104771375656,0.02135456725955,0.3030453026294708,0.6756001114845276,3.8,2.415,0.698,0.757,0.618,0.315,0.389,0.229,163,Lord have mercy upon us!,546.0,528.0,394.6666666666667,2.0,1.0,2.71
164.0,0,0.0,22,1028.0,1806.0,388.4,0.0,2.0,7,SM,0.05152985081076622,0.03589874133467674,0.005884166806936264,0.00438252929598093,0.42920222878456116,0.007336279843002558,0.46576613187789917,0.2083813399076461,0.7546342611312866,0.0369843728840351,3.625,2.5142857142857147,0.625,0.625,0.625,0.689,0.689,0.689,164,"He’s driven over there, and what for?",1028.0,1806.0,388.4,1.1428571428571428,2.0,2.71
165.0,0,0.0,22,568.0,568.0,320.75,0.0,0.0,7,SM,0.006535822991281748,0.005780666135251522,0.004326402675360441,0.005991462618112564,0.9105433225631714,0.004604869056493044,0.06221741437911987,0.0442278869450092,0.8536984920501709,0.1020736843347549,3.75,2.825714285714286,0.571,0.763,0.48,0.3355,0.45,0.2,165,"It’s fully two miles nearer this way.""",568.0,568.0,320.75,1.1052631578947367,1.031578947368421,2.71
166.0,0,0.0,22,494.0,666.0,300.3333333333333,1.0,1.0,4,SM,0.0353982038795948,0.10931747406721115,0.5598046183586121,0.01718788966536522,0.21570198237895966,0.025531897321343422,0.03705790266394615,0.0678152590990066,0.8005293607711792,0.1316553652286529,4.75,3.2375,0.7035,0.719,0.688,0.5085,0.625,0.392,166,They reached the river.,494.0,666.0,300.3333333333333,1.0,1.0,2.71
167.0,0,0.0,22,1862.0,7262.0,359.7142857142857,2.0,3.0,12,SM,0.015885543078184128,0.05262758582830429,0.0530242957174778,0.04062851518392563,0.790500283241272,0.021291060373187065,0.02604268491268158,0.0191213823854923,0.7460302710533142,0.2348482310771942,4.166666666666667,2.801666666666667,0.5941428571428571,0.885,0.385,0.36657142857142855,0.656,0.16,167,In the summer it was a little stream easily crossed by wading.,1862.0,7262.0,359.7142857142857,2.0,3.0,2.71
168.0,0,0.0,22,5584.0,6988.0,329.58,8.0,7.0,45,SM,0.04639521613717079,0.359000563621521,0.14562344551086426,0.005251983180642128,0.33034878969192505,0.046785417944192886,0.06659453362226486,0.1385744959115982,0.7599948644638062,0.1014306247234344,3.888888888888889,2.9095454545454547,0.5918181818181818,0.908,0.208,0.37004545454545457,0.788,0.123,168,"It usually dried up in August, but now, after the spring floods, it was a river forty feet in breadth, rapid, muddy, and cold; on the bank and right up to the water there were fresh tracks of wheels, so it had been crossed here.",5584.0,6988.0,329.58,8.0,7.0,2.71
169.0,0,0.0,22,378.0,230.0,309.5,0.0,0.0,2,SM,0.7570830583572388,0.019380172714591026,0.15161965787410736,0.007926160469651222,0.04674205556511879,0.0081888847053051,0.009059939533472061,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,169,"""Go on!""",378.0,230.0,309.5,0.3134328358208955,0.3582089552238806,2.71
